RegioNaam;CDA;Partij van de Arbeid;SP;VVD;PVV;GL;ChristenUnie;Democraten 66;Partij voor de Dieren;Staatkundig Gereformeerde Partij;ETnNL;Fortuyn;Verenigde Senioren Partij;Ad Bos Collectief;Partij voor Nederland;Lijst Potmis;Nederland Transparant;Groen Vrij Internet Partij;Liberaal Democratische Partij;Lijst Poortman;Continue Directe Democratie Partij;LRVP - het Zeteltje;Solide Multiculturele Partij;Tamaras Open Partij
Sliedrecht;0.23434765046452133;0.18661639962299717;0.1345765450383735;0.10071361249495085;0.05796418473138549;0.015955298236165344;0.1141779991921368;0.0092904268210583;0.010973475158206543;0.12548808401777298;0.005722364346304026;0.0019523360710919618;0.0011444728692608052;0.000471253534401508;0.0004039316009155783;6.732193348592971e-05;6.732193348592971e-05;0.0;0.0;6.732193348592971e-05;0.0;0.0;0.0;0.0
Slochteren;0.1860974846049473;0.29151445569356016;0.15134119611731553;0.13578958355077758;0.04613297150610583;0.039557457467905226;0.10760880910134642;0.012733535121594823;0.014716626656925164;0.007306126709111784;0.0030268239223463105;0.0018787182966287445;0.00041749295480638765;0.0005218661935079845;0.0007306126709111783;0.0;0.00020874647740319382;0.0;0.00031311971610479075;0.00010437323870159691;0.0;0.0;0.0;0.0
Sluis;0.2912131478411302;0.2151661500756866;0.1621855402580552;0.17465580624234123;0.05802638218121531;0.028256325236070065;0.023715130108844518;0.009226555179124919;0.01895768759460823;0.007712823470049737;0.005622432062279248;0.002018308945433576;0.0016578966337490088;0.0;0.0012254018597275282;0.0;0.00014416492467382686;0.0;0.0;0.0002162473870107403;0.0;0.0;0.0;0.0
Smallingerland;0.25059856344772546;0.30372819518869;0.16896591038650097;0.08576559115266218;0.02582373731615551;0.03178086877208984;0.10121422870824308;0.009120966822483183;0.010318093717934101;0.006128149583855888;0.002622277961463915;0.0014536540873332573;0.0004845513624444191;0.0006270664690457188;0.0003705392771633793;0.0;0.00011401208528103979;0.0007410785543267586;0.0;0.00014251510660129974;0.0;0.0;0.0;0.0
Sneek;0.2558435207823961;0.2745232273838631;0.1906601466992665;0.1215158924205379;0.03633251833740831;0.039657701711491446;0.044645476772616134;0.013887530562347188;0.013691931540342298;0.0009290953545232274;0.004205378973105135;0.0017114914425427872;0.0007823960880195599;0.00044009779951100246;0.0004889975550122249;0.0;9.779951100244499e-05;0.0004889975550122249;0.0;9.779951100244499e-05;0.0;0.0;0.0;0.0
Soest;0.2942772570300937;0.14363239128902672;0.11745013743040383;0.22260201564592288;0.05923602790894355;0.04263866375361195;0.04676157586863063;0.029107054760730142;0.023081260131087463;0.009197265487349355;0.006025794629642681;0.0019028825146240045;0.0016562125590245966;0.0006342941715413348;0.0003523856508562971;0.0007752484318838537;0.00017619282542814856;0.0;0.00017619282542814856;0.0003171470857706674;0.0;0.0;0.0;0.0
Someren;0.48138662764108664;0.11991219244489161;0.15375468764291594;0.12265617854202872;0.06832525381871399;0.01856763925729443;0.009878349949693587;0.006585566633129059;0.009878349949693587;0.0012805268453306502;0.003109850910088722;0.0023781212841854932;0.000914662032379036;0.0;0.000457331016189518;0.0;0.00018293240647580719;0.0;0.0002743986097137108;0.0002743986097137108;0.00018293240647580719;0.0;0.0;0.0
Son en Breugel;0.3713146574336376;0.1319903472877977;0.14930227678103034;0.1981953625013115;0.05004721435316336;0.03315496799916064;0.016052880075542966;0.018885741265344664;0.01752177106284755;0.0017836533417269962;0.007973979645367748;0.0010492078480747037;0.0013639702024971147;0.0;0.00041968313922988144;0.0;0.0;0.0;0.00020984156961494072;0.0007344454936522926;0.0;0.0;0.0;0.0
Spijkenisse;0.1759885835289785;0.23086129908392028;0.20747594715278736;0.14035814574414215;0.1237167978640151;0.02474335957280302;0.028748331261796253;0.011554573493532201;0.021106661142567786;0.005616167196059476;0.020301063389034663;0.00573125258942135;0.0015421442710491185;0.0005754269668093726;0.0006214611241541223;0.00025318786539612394;0.00025318786539612394;0.0;0.0002992220227408737;0.0001611195507066243;9.206831468949961e-05;0.0;0.0;0.0
Stadskanaal;0.25029092319627616;0.32772498060512023;0.1661656322730799;0.07888867339022498;0.03214701318851823;0.02017067494181536;0.09707137315748643;0.004945694336695112;0.011927851047323506;0.004218386346004655;0.0026667959658650117;0.0013576415826221878;0.0007273079906904577;0.0009212567882079131;0.0004848719937936385;0.0;0.00014546159813809154;0.0;9.69743987587277e-05;4.848719937936385e-05;0.0;0.0;0.0;0.0
Staphorst;0.30430861723446895;0.0720440881763527;0.0406813627254509;0.07024048096192385;0.025150300601202404;0.01032064128256513;0.1807615230460922;0.0028056112224448897;0.00531062124248497;0.2828657314629259;0.0016032064128256513;0.0012024048096192384;0.0004008016032064128;0.0006012024048096192;0.0009018036072144289;0.0;0.0001002004008016032;0.0004008016032064128;0.0;0.0;0.0003006012024048096;0.0;0.0;0.0
Stede Broec;0.32447423156921656;0.17109621754872506;0.18180417533317927;0.15538094137585703;0.06825360141745629;0.03505122871889685;0.018103381865803868;0.009860565441799553;0.01949002388105693;0.0021569986903936522;0.006085817733610662;0.0024651413604498884;0.0028503196980201834;0.0006933210076265311;0.0005392496725984131;0.0;0.0005392496725984131;0.00046221400508435407;0.00015407133502811802;0.00046221400508435407;7.703566751405901e-05;0.0;0.0;0.0
Steenbergen;0.29257517457602966;0.21070257944990736;0.17585862904375088;0.15127547384922332;0.08201510617072823;0.019452757588713124;0.02059284594556078;0.006769274618782956;0.01638877012968505;0.011400883568476556;0.007410574319509762;0.0027789653698161608;0.0008550662676357417;0.0008550662676357417;0.0;7.125552230297848e-05;0.0003562776115148924;0.0003562776115148924;0.00014251104460595695;7.125552230297848e-05;7.125552230297848e-05;0.0;0.0;0.0
Steenwijkerland;0.31570349934659503;0.23308407143894294;0.13815885000726005;0.13373021634964427;0.03502976622622332;0.031145636706838974;0.07354435893712792;0.01255989545520546;0.012523595179323364;0.004973137795847248;0.0038478292435022506;0.0021054160011616087;0.0007623057935240308;0.0005445041382314506;0.0011979091041091911;0.0;0.0001452011035283868;0.0008349063452882242;0.0;0.0;0.00010890082764629012;0.0;0.0;0.0
Stein;0.2649197668129094;0.2103491796381994;0.21485666205901796;0.09261373880641866;0.1472444257467396;0.027345393352965923;0.009976561091411743;0.0064306749203678105;0.014844642105895787;0.0006610974217200553;0.002403990624436565;0.0018630927339383376;0.004026684295931246;0.0012620950778291964;0.0005408978904982271;0.0;0.0;0.0;0.0;0.0006610974217200553;0.0;0.0;0.0;0.0
Strijen;0.29041095890410956;0.17071917808219178;0.13732876712328768;0.1660958904109589;0.07191780821917808;0.026541095890410957;0.05787671232876712;0.009075342465753424;0.020034246575342467;0.029623287671232876;0.014383561643835616;0.0018835616438356165;0.002054794520547945;0.0008561643835616438;0.0005136986301369863;0.00017123287671232877;0.00017123287671232877;0.0;0.00017123287671232877;0.00017123287671232877;0.0;0.0;0.0;0.0
Swalmen;0.2728155339805825;0.1749514563106796;0.20932038834951455;0.10990291262135922;0.1574757281553398;0.02854368932038835;0.008737864077669903;0.012038834951456311;0.014757281553398059;0.0005825242718446602;0.0031067961165048546;0.0031067961165048546;0.0021359223300970874;0.000970873786407767;0.0013592233009708738;0.0;0.0001941747572815534;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Ten Boer;0.2380038387715931;0.2507997440818938;0.16336105779483898;0.08807848155256985;0.030070377479206652;0.04798464491362764;0.1416080187673278;0.009596928982725527;0.014288760929835786;0.01130304969076562;0.0017061207080400938;0.0012795905310300703;0.0006397952655150352;0.0;0.00021326508850501172;0.0;0.00021326508850501172;0.0;0.0006397952655150352;0.00021326508850501172;0.0;0.0;0.0;0.0
Ter Aar;0.4753982300884956;0.10336283185840708;0.09823008849557523;0.1745132743362832;0.0536283185840708;0.028672566371681415;0.02584070796460177;0.011327433628318584;0.011504424778761062;0.009734513274336283;0.004601769911504424;0.0021238938053097347;0.0;0.00017699115044247788;0.00035398230088495576;0.0;0.00035398230088495576;0.0;0.00017699115044247788;0.0;0.0;0.0;0.0;0.0
Terneuzen;0.269072592214748;0.2065865399942615;0.17349443682851404;0.12070009882998055;0.06838397041476711;0.02355979213823445;0.062358529664934485;0.014059361749609462;0.015972200082889663;0.034686135110147606;0.005419708610960564;0.0030924219721363217;0.001817196416616189;0.0;0.0004144483055440431;0.0;0.00031880638888003314;0.0;0.0;6.376127777600663e-05;0.0;0.0;0.0;0.0
Terschelling;0.24909855769230768;0.21814903846153846;0.16706730769230768;0.21724759615384615;0.03485576923076923;0.052884615384615384;0.019831730769230768;0.012620192307692308;0.018329326923076924;0.0006009615384615385;0.0033052884615384615;0.0015024038461538462;0.002704326923076923;0.00030048076923076925;0.001201923076923077;0.0;0.0;0.00030048076923076925;0.0;0.0;0.0;0.0;0.0;0.0
Texel;0.2949776785714286;0.18359375;0.16361607142857143;0.1885044642857143;0.03225446428571429;0.06205357142857143;0.023660714285714285;0.016741071428571428;0.02109375;0.004799107142857143;0.0034598214285714284;0.002455357142857143;0.0004464285714285714;0.0004464285714285714;0.00078125;0.0;0.0002232142857142857;0.0006696428571428571;0.0;0.00011160714285714285;0.00011160714285714285;0.0;0.0;0.0
Teylingen;0.3620587565474835;0.13249829196082896;0.12648599407879754;0.223092689592348;0.0463220223183785;0.03625597813709861;0.024276930084263265;0.018993395581872012;0.018446823047141882;0.00277841038487816;0.006240036438168982;0.0011842404919152813;0.0;0.0004099294010475974;0.0002277385561375541;0.00018219084491004326;0.0002732862673650649;0.0;0.00018219084491004326;4.5547711227510815e-05;4.5547711227510815e-05;0.0;0.0;0.0
Tholen;0.2602883355176933;0.15773263433813892;0.11349934469200525;0.09678899082568808;0.054521625163827;0.011730013106159894;0.06631716906946265;0.0049148099606815205;0.014678899082568808;0.2104193971166448;0.005373525557011796;0.0022280471821756226;0.0007863695937090433;0.0;0.00039318479685452164;0.0;0.00019659239842726082;0.0;0.0;0.0001310615989515072;0.0;0.0;0.0;0.0
Thorn;0.33567251461988307;0.18771929824561404;0.15263157894736842;0.13508771929824562;0.11871345029239766;0.02631578947368421;0.014619883040935672;0.006432748538011696;0.013450292397660818;0.0;0.0011695906432748538;0.0029239766081871343;0.0011695906432748538;0.0011695906432748538;0.0023391812865497076;0.0;0.0;0.0;0.0;0.0005847953216374269;0.0;0.0;0.0;0.0
Tiel;0.22869153027457292;0.2622752884357392;0.15839370360432878;0.1654592612467579;0.0637688936588856;0.036043287720239695;0.026786512834272427;0.02356676504784903;0.017932206421608084;0.006484214292102674;0.0063053394150791526;0.001386280296932296;0.0007154995080940882;0.0005366246310705661;0.0007154995080940882;0.0;0.00031303103479116357;0.0;0.0003577497540470441;0.00017887487702352204;8.943743851176102e-05;0.0;0.0;0.0
Tilburg;0.2491741302488861;0.21505918358161932;0.22827309959944192;0.12996084432242674;0.05645618614699131;0.05113641478014312;0.011341644538458076;0.023205364777892794;0.014816148341509518;0.0005040730905981367;0.012511814213060893;0.002043296277960304;0.002736396777532742;0.0005040730905981367;0.0;0.000918133129303749;0.00012601827264953417;0.0007381070255187002;0.00018002610378504882;0.00013501957783878662;0.00018002610378504882;0.0;0.0;0.0
Tubbergen;0.6659489387880652;0.09104890802829899;0.07866810212242387;0.08881882497693018;0.03637342356198093;0.013688095970470625;0.009304829283297447;0.005229160258382036;0.00492156259612427;0.0011534912334666256;0.00269147954475546;0.0009996924023377423;0.00015379883112888343;0.00023069824669332513;0.00030759766225776686;0.0;0.0;0.00038449707782220856;7.689941556444171e-05;0.0;0.0;0.0;0.0;0.0
Twenterand;0.4264229411480246;0.1855989167754727;0.11098215581024228;0.06291406741138353;0.03989554620629624;0.014168963682963392;0.1146090236471783;0.003723584312587649;0.00759224333865274;0.028676435030707482;0.0018859712752067315;0.001837613037380918;0.0004352241404323226;0.0001450747134774409;0.00024179118912906814;0.0;9.671647565162726e-05;0.0005319406160839499;0.00019343295130325451;0.0;4.835823782581363e-05;0.0;0.0;0.0
Tynaarlo;0.1760239191305586;0.28489393004603486;0.14076218499359308;0.20392957144891083;0.034692231028427695;0.06416401689525889;0.04745859237815006;0.02164111812443643;0.017607137772293675;0.001566133548478952;0.004176356129277205;0.0018508851027478526;0.0;0.0;0.0007118788856722509;0.0;9.491718475630013e-05;0.0;0.0002847515542689004;0.0001423757771344502;0.0;0.0;0.0;0.0
Tytsjerksteradiel;0.3441210823437804;0.24279735254039322;0.14877360327039127;0.09470508078645123;0.027204594121082344;0.037570566478489394;0.07489780027253261;0.007737979365388359;0.010657971578742457;0.0053533190578158455;0.002871325676464863;0.0014599961066770488;0.0002919992213354098;0.0003893322951138797;0.0005353319057815846;0.0;0.0;0.0003406657582246447;0.0;0.0002919992213354098;0.0;0.0;0.0;0.0
Ubbergen;0.30710417330359985;0.22061165976425615;0.18349792927683975;0.12599553998088564;0.03695444409047467;0.0683338642879898;0.011946479770627589;0.01640649888499522;0.01895508123606244;0.00031857279388340236;0.00414144632048423;0.002070723160242115;0.0015928639694170119;0.0014335775724753105;0.0006371455877668047;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Uden;0.3391721704885753;0.14415227468515404;0.2297657628092054;0.16359683308036263;0.0560364277802847;0.02440825368174919;0.00857365549493375;0.013209172580711326;0.01292201665504369;0.0005332895762398983;0.0036099602083931575;0.0018460023792919555;0.0015178241785289413;0.0;0.00012306682528613036;0.0;0.0;0.0;0.00020511137547688394;0.0002871559256676375;4.102227509537679e-05;0.0;0.0;0.0
Uitgeest;0.28209959623149394;0.1927321668909825;0.16285329744279947;0.18963660834454912;0.05518169582772544;0.052759084791386274;0.013458950201884253;0.016689098250336473;0.018438761776581426;0.0008075370121130552;0.0071332436069986545;0.0014804845222072679;0.002288021534320323;0.0016150740242261105;0.0009421265141318977;0.0;0.00026917900403768504;0.0006729475100942127;0.0004037685060565276;0.0004037685060565276;0.00013458950201884252;0.0;0.0;0.0
Uithoorn;0.3060370954055037;0.17062674263547098;0.11037701539580555;0.23372530003636804;0.054006546248030064;0.0395805552188144;0.023821069220511578;0.01951751727482119;0.02642744575100012;0.0007879742999151412;0.008304036852951873;0.0021820826766880833;0.0021820826766880833;0.0005455206691720208;0.0004242938538004607;0.0;0.0001212268153715602;0.0004849072614862408;0.0001818402230573403;0.0004242938538004607;0.0001818402230573403;0.0;0.0;6.06134076857801e-05
Urk;0.37604716103009617;0.009411521356913848;0.010135484538214914;0.012307374082118109;0.025338711345537283;0.0007239631813010653;0.21905057399937947;0.0006205398696866273;0.000930809804529941;0.3431585479367049;0.0006205398696866273;0.0001034233116144379;0.0002068466232288758;0.0004136932464577516;0.0004136932464577516;0.0;0.0;0.00031026993484331366;0.0;0.0002068466232288758;0.0;0.0;0.0;0.0
Utrecht;0.1699148792092617;0.24826402295231928;0.16212748516474704;0.14298867234138604;0.04563139668189297;0.12158076377050056;0.028969581048892478;0.047829211934730824;0.020190200119988833;0.0026373783034054255;0.004573831742392292;0.0011583080386577884;0.0009860468431650915;0.0006118242460602676;0.0003623425146570517;0.001015747049284522;0.00013068090692549406;0.0;0.0007840854415529643;0.00020790144283601328;3.564024734331656e-05;0.0;0.0;0.0
Utrechtse Heuvelrug;0.2894588676884579;0.15408195182984047;0.10719424460431655;0.20769471379418206;0.041695339380669376;0.05817954332186425;0.04967156709415076;0.0262433531435721;0.021958085705348764;0.03425086018142008;0.005223647169221145;0.0015952455426962778;0.0007194244604316547;0.0005317485142320926;0.0005004691898654989;0.00015639662183296842;3.127932436659368e-05;0.0;0.00046918986549890525;0.00021895527056615578;0.00012511729746637472;0.0;0.0;0.0
Vaals;0.25893055247392943;0.2511648546705125;0.2036831595296206;0.09474151320168626;0.09740403816285778;0.0368315952962059;0.01087197692478367;0.00865320612380741;0.02107832260927446;0.0011093854004881295;0.002662524961171511;0.004659418682050144;0.003106279121366763;0.0019968937208786333;0.002884402041269137;0.0;0.00022187708009762592;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Valkenburg aan de Geul;0.30914240198247633;0.1560315072130277;0.22886981148774227;0.12514381803699443;0.09779626515620851;0.033188777767944065;0.013452517921939995;0.010443402070979733;0.018143198513142757;0.00035401362952473673;0.002035578369767236;0.001416054518098947;0.002035578369767236;0.000531020444287105;0.0006195238516682892;0.0;0.000531020444287105;0.0;0.0;0.0002655102221435525;0.0;0.0;0.0;0.0
Valkenswaard;0.3266986244268445;0.1717903293038766;0.2110254272613589;0.1581388078365986;0.06070237598999583;0.025687786577740724;0.012661525635681533;0.009899958315964985;0.013078365985827428;0.0006252605252188412;0.0035952480200083367;0.0026052521884118384;0.0015110462692788662;0.0;0.0004689453939141309;0.0;0.0009378907878282618;0.0;0.00026052521884118384;0.0003126302626094206;0.0;0.0;0.0;0.0
Veendam;0.14327368360871306;0.39174432565319306;0.21148018981190325;0.1132582470985078;0.0364759018924018;0.02995826425018581;0.0392773426333543;0.012463552684237609;0.013892859184723572;0.0018866845806414729;0.0037733691612829457;0.0009719284203304557;0.00040020582013607;0.0005145503401749471;0.00045737808015550857;0.0;0.00011434452003887714;0.0;5.717226001943857e-05;0.0;0.0;0.0;0.0;0.0
Veenendaal;0.32325900877100283;0.14731057804079045;0.09550354010356124;0.11827644510197612;0.05188629398710768;0.021927507133044487;0.13544858924231215;0.009722075451759484;0.009457888618831237;0.07944098066152383;0.0036457782944098066;0.001505864947691007;0.00047553629927084436;0.00047553629927084436;0.00047553629927084436;0.0008189791820775652;0.00010567473317129874;0.0;7.925604987847406e-05;0.00010567473317129874;7.925604987847406e-05;0.0;0.0;0.0
Veere;0.3436813186813187;0.12445054945054945;0.09546703296703296;0.1466346153846154;0.03949175824175824;0.030494505494505494;0.0635989010989011;0.009752747252747253;0.019917582417582416;0.1184065934065934;0.004876373626373626;0.0013736263736263737;0.0010302197802197802;0.0;0.0004120879120879121;0.0;0.0004120879120879121;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Veghel;0.4087371215188734;0.13987492689071848;0.19890223601925586;0.13465604894947586;0.048724524227291136;0.022900076483556034;0.009133036397174608;0.018625995410986636;0.009312997705493318;0.0007198452332748459;0.0031493228955774507;0.0022045260269042155;0.0015296711207090476;0.0;0.0007198452332748459;0.0;0.00026994196247806724;0.0;0.00026994196247806724;4.499032707967787e-05;0.00022495163539838935;0.0;0.0;0.0
Veldhoven;0.3291856925418569;0.16050228310502282;0.2110730593607306;0.15353881278538814;0.06297564687975647;0.02926179604261796;0.016704718417047185;0.012024353120243532;0.013013698630136987;0.0006849315068493151;0.00502283105022831;0.003006088280060883;0.001445966514459665;0.0;0.00045662100456621003;0.0;0.0004946727549467276;0.0;0.00045662100456621003;0.00011415525114155251;3.805175038051751e-05;0.0;0.0;0.0
Velsen;0.2278746331960644;0.21312849850812518;0.17717554804823318;0.17315611668680492;0.07345942347052006;0.042536926984440115;0.03218010997953296;0.02063965674549355;0.02391931546371415;0.001282272581559934;0.006090794762409686;0.001997386136660666;0.0019727270485537444;0.0016274998150568392;0.0007397726432076542;0.0;0.0002712499691761399;0.0008630680837422632;0.0003452272334969053;0.0004192044978176707;2.4659088106921805e-05;0.0;0.0;0.00029590905728306166
Venlo;0.25582978392360506;0.1824493844448334;0.18441371530816655;0.11647898554952642;0.17852072271816713;0.034288270416399244;0.010794095338117744;0.015539607522803742;0.013750316043331972;0.0006807087150164342;0.002761732500923819;0.0012252756870295817;0.0012447245074586227;0.0010307874827391718;0.0006029134333002703;0.0;0.00017503938386136881;0.0;0.0;0.00021393702471945078;0.0;0.0;0.0;0.0
Venray;0.37348816827344433;0.1726993865030675;0.19360210341805434;0.11270815074496056;0.07743207712532865;0.026818580192813322;0.009377738825591586;0.015074496056091149;0.010078878177037686;0.0008764241893076249;0.0034618755477651185;0.0020595968448729185;0.0011831726555652936;0.0005696757230499561;0.00021910604732690623;0.0;0.00026292725679228745;0.0;0.0;8.764241893076249e-05;0.0;0.0;0.0;0.0
Vianen;0.303124214758355;0.19214339559427088;0.15461931485049;0.15587570148253624;0.06206549962308401;0.03115838847474663;0.03811039450540246;0.01323393919088701;0.016416785325404137;0.023787586900075382;0.0038529190049417872;0.0022614959376832233;0.0011726275232431527;0.0005863137616215763;0.000251277326409247;0.000753831979227741;8.375910880308233e-05;0.0;0.0003350364352123293;8.375910880308233e-05;8.375910880308233e-05;0.0;0.0;0.0
Vlaardingen;0.20922955683293157;0.22740126089375115;0.19367698868904135;0.12518542555164103;0.09361672538475801;0.03481364732060078;0.037386426849619875;0.020489523456332284;0.01909883181902466;0.0155293899499351;0.014787687743371037;0.002850917856480623;0.0017847209345447804;0.0008807713702948266;0.0005562766549230484;0.0020628592620063045;0.00011589096977563508;0.0;0.0003013165214166512;0.00016224735768588912;6.953458186538105e-05;0.0;0.0;0.0
Vlagtwedde;0.2327191186506776;0.32865360241786096;0.18085210100419227;0.10344155211075363;0.049429657794676805;0.028078385492834163;0.04055766793409379;0.007214585161353222;0.018913912450034123;0.0022423710636638393;0.0038022813688212928;0.0012674271229404308;0.0010724383347957493;0.0006824607585063859;0.00038997757628936335;0.0;0.00019498878814468168;0.0;0.00019498878814468168;0.0002924831822170225;0.0;0.0;0.0;0.0
Vlieland;0.19321148825065274;0.2454308093994778;0.1514360313315927;0.2519582245430809;0.031331592689295036;0.04960835509138381;0.0195822454308094;0.02610966057441253;0.022193211488250653;0.0013054830287206266;0.0;0.0013054830287206266;0.005221932114882507;0.0;0.0;0.0;0.0;0.0013054830287206266;0.0;0.0;0.0;0.0;0.0;0.0
Vlissingen;0.22529310013453777;0.22294829905823563;0.20638093407649433;0.1291178166442437;0.07572554295598694;0.03251970017297713;0.03893907361137805;0.01160868729579089;0.028675763982317894;0.01637516817220834;0.0058427830098020375;0.0029213915049010187;0.0021526042667691717;0.0;0.0008456659619450317;0.0;0.00042283298097251583;0.0;0.0;0.00023063617143955411;0.0;0.0;0.0;0.0
Vlist;0.3403734312825222;0.13881236608509337;0.10284664830119375;0.17156412610958066;0.0529537802265075;0.024640342822161005;0.054025099479644935;0.009794918885827977;0.012855831037649219;0.08264462809917356;0.007499234771962045;0.0015304560759106215;0.0;0.00015304560759106213;0.00015304560759106213;0.0;0.0;0.0;0.00015304560759106213;0.0;0.0;0.0;0.0;0.0
Voerendaal;0.3334108617281079;0.19630189556925223;0.17443888824281895;0.1129201069891848;0.09873241074543551;0.034073729503430635;0.013955111059425514;0.010466333294569136;0.016862425863472495;0.0005814629608093965;0.0026747296197232235;0.0013955111059425515;0.002325851843237586;0.0010466333294569135;0.00046517036864751713;0.0;0.00023258518432375856;0.0;0.0;0.00011629259216187928;0.0;0.0;0.0;0.0
Voorschoten;0.30322084817997624;0.1560120170474394;0.10976035771676099;0.22951163278138756;0.045483127226996434;0.059176971983511496;0.0280863550618319;0.029134353385034582;0.02564102564102564;0.003842660518409837;0.006567456158736813;0.001537064207363935;0.0;0.00027946621952071543;0.0003493327744008943;0.0007685321036819675;0.00013973310976035772;0.0;0.0003493327744008943;6.986655488017886e-05;6.986655488017886e-05;0.0;0.0;0.0
Voorst;0.37034587659546325;0.20402089808875074;0.12909199127041862;0.1534951392103697;0.04192844388598638;0.03141326631836519;0.019773824482507772;0.01540903379406124;0.012829839296342835;0.014086369949077441;0.0027775940744659746;0.0017855961907281264;0.0011903974604854175;0.000529065537993519;0.0005951987302427088;6.613319224918987e-05;0.0;0.0003306659612459493;0.0001983995767475696;0.00013226638449837975;0.0;0.0;0.0;0.0
Vught;0.2957755562721703;0.181683327958723;0.1836181876813931;0.18839084166397937;0.04346984843598839;0.05075782005804579;0.012060625604643663;0.01947758787487907;0.014962915188648823;0.0005159625927120283;0.0053531118993872945;0.0013544018058690745;0.0009674298613350532;0.0;0.0008384392131570461;0.0;0.00038697194453402126;0.0;0.0001289906481780071;0.0002579812963560142;0.0;0.0;0.0;0.0
Waalre;0.3424150370229732;0.1446743876969812;0.150465160432884;0.20628441237896336;0.04936396430605658;0.04091513195367382;0.01585342699829125;0.020789823428896907;0.016233149800645528;0.001139168407062844;0.005695842035314221;0.0017087526105942661;0.0031327131194228215;0.0;0.0004746535029428517;0.0;0.0;0.0;0.0008543763052971331;0.0;0.0;0.0;0.0;0.0
Waalwijk;0.32808751908119504;0.16791451624627463;0.17987206513047904;0.14276368394272007;0.06433088609435196;0.02409682343534201;0.03329214218216181;0.016391655157374427;0.012466380751617358;0.017881805626226648;0.007269026677327906;0.001998982336265174;0.0015628407356254998;0.0007632478011194301;0.0;0.0004724867340263139;0.0001453805335465581;0.0005088318674129534;7.269026677327906e-05;3.634513338663953e-05;7.269026677327906e-05;0.0;0.0;0.0
Waddinxveen;0.30717309934343745;0.15653187703258267;0.10314781861692336;0.15370927164508805;0.059213352150702586;0.02810333190157698;0.09038473338651286;0.016628827391544455;0.012149475363563846;0.061299625697981225;0.007240596428790575;0.0025158004540713013;0.0;0.0006136098668466589;0.0003681659201079953;0.00018408296005399766;0.0004908878934773271;0.0;0.00012272197336933178;0.00012272197336933178;0.0;0.0;0.0;0.0
Wageningen;0.19656570474600524;0.2501311709992845;0.166754113999523;0.10713093250655854;0.024850942046267588;0.11834009062723587;0.05323157643691867;0.04989267827331267;0.016074409730503218;0.010732172668733603;0.003529692344383496;0.0006200810875268305;0.00038158836155497257;0.00028619127116622943;0.00014309563558311471;4.769854519437157e-05;9.539709038874314e-05;0.0005723825423324589;0.00042928690674934414;0.00019079418077748629;0.0;0.0;0.0;0.0
Wassenaar;0.3247748353273289;0.10122328269928754;0.07353138862750369;0.34117488909799704;0.0522247613926603;0.02970829412555451;0.016870547116547924;0.020164000537706683;0.026952547385401263;0.0024196800645248017;0.007191826858448716;0.0020164000537706683;0.0;0.0006049200161312004;0.0003360666756284447;6.721333512568894e-05;0.00020164000537706682;0.0;0.00047049334587982255;6.721333512568894e-05;0.0;0.0;0.0;0.0
Waterland;0.28080006897146303;0.18544702129493923;0.12449349081817399;0.20932839037848092;0.06112595913440814;0.057246314337442886;0.02069143891714803;0.02051901025950513;0.02741615656522114;0.0017242865764290024;0.004741788085179757;0.001982929562893353;0.001982929562893353;0.0005172859729287007;0.0005172859729287007;0.0;0.00025864298646435037;0.0008621432882145012;0.00017242865764290026;8.621432882145013e-05;8.621432882145013e-05;0.0;0.0;0.0
Weert;0.2908754370329746;0.18153150065126483;0.19709330225543292;0.15534379927332556;0.10406526359086858;0.026599026530472338;0.012545417152258861;0.00990608075683828;0.012236923287859053;0.0005141564406663467;0.004113251525330774;0.0018509631863988484;0.0018166860903544252;0.0007883732090217317;0.00027421676835538494;0.0;0.0002056625762665387;0.0;0.0;0.0002399396723109618;0.0;0.0;0.0;0.0
Weesp;0.23057941875342716;0.2234509230488028;0.17428258088100895;0.176019009321879;0.05044781575580333;0.05976969475415829;0.020106013525863643;0.022756351672454763;0.026320599524766952;0.003107292999451654;0.005757631146042771;0.001553646499725827;0.0023761652348747945;0.0011880826174373972;0.0003655638822884299;0.0;0.0003655638822884299;0.0010966916468652897;9.139097057210747e-05;9.139097057210747e-05;9.139097057210747e-05;0.0;0.0;0.00018278194114421494
Werkendam;0.38244495247262666;0.13638551317530984;0.1054024786427626;0.1165323065816388;0.050475273733606066;0.0178077247022019;0.06689929009746119;0.004572253639754542;0.01203224642040669;0.10004812898568163;0.0040909637829382745;0.0011430634099386355;0.0006617735531223679;0.0008422572494284683;0.0;6.016123210203345e-05;0.00042112862471423417;6.016123210203345e-05;0.0;0.0;0.0001203224642040669;0.0;0.0;0.0
Wervershoof;0.440284178187404;0.12077572964669739;0.13229646697388633;0.173963133640553;0.05318740399385561;0.029953917050691243;0.01152073732718894;0.007104454685099846;0.015937019969278033;0.0009600614439324117;0.006336405529953917;0.0024961597542242702;0.002688172043010753;0.001152073732718894;0.00019201228878648233;0.0;0.00038402457757296467;0.00019201228878648233;0.00038402457757296467;0.00019201228878648233;0.0;0.0;0.0;0.0
