RegioNaam;CDA;Partij van de Arbeid;VVD;SP;Lijst Pim Fortuyn;GL;Democraten 66;ChristenUnie;Staatkundig Gereformeerde Partij;Partij voor de Dieren;LN;Partij van de Toekomst;Lijst Ratelband;Duurzaam Nederland;Nieuwe Communistische Partij;De Conservatieven.nl;VIP Vooruitstrevende Integratie Partij;Alliantie Vernieuwing en Democratie;Lijst Veldhoen
Lemsterland;0.3249907074711932;0.29240490645521;0.1635485070003717;0.05649857514558295;0.05625077437740057;0.031718498327344816;0.02539957873869409;0.021063065295502417;0.004212613059100483;0.0044604138272828645;0.006195019204559534;0.0012390038409119068;0.00037170115227357206;0.00037170115227357206;0.01115103456820716;0.0;0.0;0.00012390038409119069;0.0
Leusden;0.32091934454139176;0.19716961055543733;0.23685890615024474;0.0429878697595233;0.03607150457544158;0.051925941689721214;0.055064907427112154;0.039210470312832514;0.01218344328580549;0.002660140455416046;0.0028729516918493295;0.0009576505639497765;0.00042562247286656737;5.320280910832092e-05;0.0003192168546499255;0.00015960842732496276;5.320280910832092e-05;0.00010640561821664184;0.0
Lichtenvoorde;0.5028239338626505;0.19792092985184578;0.14782679872309076;0.05197675370385528;0.03208643693214373;0.030694933289678317;0.025456331341573216;0.0016370631087828436;0.00016370631087828436;0.0020463288859785544;0.003683391994761398;0.002210035196856839;0.0002455594663174265;0.0;0.00016370631087828436;0.000900384709830564;0.0;0.00016370631087828436;0.0
Liemeer;0.45694200351493847;0.12754205372834546;0.21164951041928196;0.039417524479035904;0.06703489831785087;0.027617373838814963;0.027617373838814963;0.01883002761737384;0.011298016570424303;0.0037660055234747677;0.0025106703489831783;0.004770273663068039;0.0007532011046949536;0.0;0.0;0.00025106703489831785;0.0;0.0;0.0
Liesveld;0.3701185770750988;0.1683794466403162;0.1558893280632411;0.029881422924901185;0.045691699604743084;0.017707509881422924;0.01818181818181818;0.07968379446640317;0.10482213438735177;0.0036363636363636364;0.003794466403162055;0.0007905138339920949;0.00031620553359683795;0.0;0.00031620553359683795;0.0006324110671936759;0.0;0.0;0.00015810276679841898
Lingewaal;0.3424163783160323;0.24625144175317185;0.17517301038062283;0.029700115340253748;0.06761822376009227;0.02566320645905421;0.026239907727797;0.0392156862745098;0.03835063437139562;0.0027393310265282586;0.004469434832756632;0.0011534025374855825;0.00043252595155709344;0.0001441753171856978;0.00043252595155709344;0.0;0.0;0.0;0.0
Lingewaard;0.3699199161739391;0.26472569418456704;0.1732654741411571;0.05463662899483571;0.04041613651672779;0.041426539929645984;0.041463962278272586;0.0035177007709003816;0.0005613352293989971;0.004079036000299379;0.003442856073647182;0.0010478257615447945;0.0010478257615447945;3.7422348626599806e-05;0.00026195644038619863;0.00011226704587979942;0.0;3.7422348626599806e-05;0.0
Lisse;0.3856097734214078;0.1546274593366006;0.2124440656296612;0.04148021876553733;0.061865189289012;0.03388024717664607;0.04013069110022019;0.017117693017970025;0.042119468712266496;0.0045457773989629946;0.004332694083386604;0.0008523332623055614;0.0005682221748703743;7.102777185879679e-05;0.00014205554371759358;0.00021308331557639036;0.0;0.0;0.0
Lith;0.42498205312275666;0.18018664752333094;0.16032543670734625;0.11174922230198613;0.057908590571907156;0.023689877961234746;0.023929169657812874;0.002871500358937545;0.0;0.0016750418760469012;0.0059822924144532184;0.0033500837520938024;0.0014357501794687725;0.0004785833931562575;0.00023929169657812874;0.0007178750897343862;0.00023929169657812874;0.00023929169657812874;0.0
Littenseradiel;0.3736888111888112;0.2864219114219114;0.13344988344988346;0.06133449883449883;0.030011655011655012;0.05652680652680653;0.028846153846153848;0.015151515151515152;0.0010198135198135198;0.003642191142191142;0.008158508158508158;0.0011655011655011655;0.0002913752913752914;0.0001456876456876457;0.0;0.0;0.0;0.0001456876456876457;0.0
Lochem;0.29152778854352374;0.30517014184946906;0.2214557011084412;0.042322300596852956;0.030927835051546393;0.04844585691031703;0.045112781954887216;0.004418262150220913;0.0008526470816215797;0.004263235408107899;0.0026354546159212465;0.0017052941632431594;0.00038756685528253625;0.00038756685528253625;0.0;0.00023254011316952173;0.0;0.0001550267421130145;0.0
Loenen;0.3018026057469213;0.18632875245404248;0.2646796359093343;0.045511333214349456;0.051222559343209;0.04479742994824201;0.061931108334820635;0.01463501695520257;0.017669105836159202;0.0058897019453864;0.002320185614849188;0.0012493307156880244;0.0014278065322148848;0.0;0.0001784758165268606;0.0003569516330537212;0.0;0.0;0.0
Loon op Zand;0.3889737435449851;0.21987053603898465;0.18677722016146628;0.06378645719688705;0.05236744490508401;0.034693432249618156;0.032075060004363956;0.003491162993672267;0.005164011928140228;0.004436686304458506;0.004727616553931195;0.0020365117463088224;0.0005818604989453779;0.00014546512473634447;0.00014546512473634447;0.00029093024947268893;0.0002181976871045167;0.0002181976871045167;0.0
Lopik;0.4472495657209033;0.14452808338158657;0.14997104806022005;0.03346844238563984;0.06427330631152287;0.024203821656050957;0.018876664736537346;0.051418645049218295;0.056514186450492186;0.0031268094962362478;0.004748118123914302;0.0009264620729588882;0.0004632310364794441;0.00011580775911986103;0.00011580775911986103;0.0;0.0;0.0;0.0
Loppersum;0.32420408730710415;0.3265674961768386;0.10357291811483386;0.0506047546225497;0.03211455581815654;0.05547059641317948;0.025441401362435702;0.06172667871541777;0.010704851939385513;0.0034756012790212705;0.0034756012790212705;0.0012512164604476575;0.0006951202558042541;0.0;0.0006951202558042541;0.0;0.0;0.0;0.0
Losser;0.4558604552222931;0.2620009926965894;0.13401403956604976;0.04410409132808622;0.03864426008650642;0.030206339076792172;0.023044742253421256;0.0043253208537190665;0.0002836275969651847;0.0;0.0038998794582712896;0.0021981138764801816;0.0007799758916542579;0.0;0.0003545344962064809;0.0002836275969651847;0.0;0.0;0.0
Maarn;0.30049261083743845;0.183743842364532;0.2834975369458128;0.0374384236453202;0.04113300492610837;0.04605911330049261;0.056896551724137934;0.013546798029556651;0.027586206896551724;0.004679802955665025;0.0024630541871921183;0.0002463054187192118;0.001477832512315271;0.0007389162561576355;0.0;0.0;0.0;0.0;0.0
Maarssen;0.2579625677228698;0.2542685930060745;0.23551141027745853;0.05426038417337055;0.061402068625841404;0.05438351666393039;0.0501559678213758;0.013955015596782137;0.0041454605155146936;0.006443933672631752;0.0032424889180758497;0.0009850599244787392;0.001067148251518634;0.0003693974716795272;0.0003283533081595797;0.000533574125759317;0.0008208832703989492;0.00016417665407978985;0.0
Maasbracht;0.4352042671839011;0.21420778276154687;0.1544429627833677;0.05770396411686265;0.05976481997817917;0.03442841556552309;0.024002909443568917;0.005697660322463329;0.000606134076857801;0.00666747484543581;0.005576433507091768;0.0007273608922293612;0.0004849072614862408;0.0;0.0003636804461146806;0.0001212268153715602;0.0;0.0;0.0
Maasbree;0.4931140015302219;0.17329762815608263;0.1620760010201479;0.04195358326957409;0.049859729660800815;0.03570517725070135;0.02932925274164754;0.001530221882172915;0.0008926294312675338;0.005483295077786279;0.0038255547054322878;0.0024228513134404487;0.00012751849018107625;0.0;0.0;0.00038255547054322876;0.0;0.0;0.0
Maasdonk;0.44943498784151054;0.17222142754970676;0.1602059791160063;0.11643541696466886;0.04920612215705908;0.022886568445143755;0.017307967386639967;0.0011443284222571878;0.0008582463166928909;0.0012873694750393362;0.005149477900157345;0.0017164926333857818;0.0005721642111285939;0.0005721642111285939;0.00028608210556429694;0.00028608210556429694;0.0;0.00042912315834644544;0.0
Maasdriel;0.39475801045716585;0.1988202171872905;0.19453009786834696;0.05121329936988873;0.07306609465075747;0.029159404745944497;0.025271484113151898;0.005697814720471913;0.016825311703981768;0.0039549537471510925;0.004290119318943558;0.001407695401528355;0.0009384636010189033;0.0;6.70331143584931e-05;0.0;0.0;0.0;0.0
Maasland;0.5107212475633528;0.1141433831492311;0.18778427550357374;0.024041585445094216;0.07060862031622266;0.02772363006281135;0.026424084903617067;0.025341130604288498;0.005847953216374269;0.00411522633744856;0.001949317738791423;0.0;0.00021659085986571366;0.00043318171973142733;0.00043318171973142733;0.00021659085986571366;0.0;0.0;0.0
Maassluis;0.2804422455573506;0.2519184168012924;0.20113085621970922;0.04856623586429725;0.10510904684975768;0.0327140549273021;0.03463247172859451;0.022970516962843295;0.005603796445880453;0.006007673667205169;0.005149434571890145;0.001060177705977383;0.0014135702746365104;0.002120355411954766;0.0002524232633279483;0.0004038772213247173;5.0484652665589664e-05;0.00015145395799676898;0.00030290791599353796
Maastricht;0.267568160222206;0.3394196330677582;0.13746071193626197;0.07062349243476354;0.05312477158102478;0.06734887800599372;0.04543527519918135;0.004678020612528324;0.00039470798918207734;0.0077479716395000365;0.002850668810759447;0.001227980410788685;0.001242599225202836;0.0002631386594547182;0.00030699510269717125;0.00030699510269717125;0.0;0.0;0.0
Margraten;0.4949506541198072;0.2062198760615102;0.1285288042230893;0.04200137709433096;0.0414275877897636;0.038214367684186366;0.03614872618774386;0.0025246729400963965;0.00034427358274041774;0.0053936194629332105;0.002180399357355979;0.0006885471654808355;0.0005737893045673629;0.0;0.0004590314436538903;0.00034427358274041774;0.0;0.0;0.0
Marum;0.30202101859337105;0.3112368633791431;0.16329830234438156;0.047696038803556995;0.0549717057396928;0.03217461600646726;0.030396119644300727;0.039450282942603075;0.0051738075990299115;0.004688763136620857;0.006143896523848019;0.0019401778496362166;0.0006467259498787389;0.0;0.00016168148746968473;0.0;0.0;0.0;0.0
Medemblik;0.294792586054722;0.220432480141218;0.21579876434245365;0.06222418358340689;0.09554280670785525;0.04060017652250662;0.03442188879082083;0.01323918799646955;0.0015445719329214476;0.006619593998234775;0.005736981465136805;0.0024271844660194173;0.0002206531332744925;0.005075022065313328;0.0011032656663724624;0.0;0.0;0.0002206531332744925;0.0
Meerlo-Wanssum;0.5010460251046025;0.19205020920502092;0.1292887029288703;0.059205020920502095;0.046443514644351466;0.03493723849372385;0.02405857740585774;0.0006276150627615063;0.00041841004184100416;0.0029288702928870294;0.005230125523012552;0.002301255230125523;0.0010460251046025104;0.0;0.00020920502092050208;0.00020920502092050208;0.0;0.0;0.0
Meerssen;0.4208978943186333;0.24092173222089788;0.1466030989272944;0.0522844656336909;0.04950337703615415;0.04394119984108065;0.03043305522447358;0.0027016289233214143;7.945967421533571e-05;0.0066746126340882;0.0032578466428287646;0.0008740564163686929;0.0012713547874453714;7.945967421533571e-05;0.00031783869686134286;0.00015891934843067143;0.0;0.0;0.0
Meijel;0.4998588766581993;0.18995201806378775;0.16172734970364097;0.04431272932543043;0.0550381033022862;0.02201524132091448;0.014959074230877787;0.0;0.0005644933672029354;0.005080440304826418;0.00366920688681908;0.0022579734688117415;0.0002822466836014677;0.0;0.0002822466836014677;0.0;0.0;0.0;0.0
Menaldumadeel;0.3236094481332317;0.3455970392946555;0.14226624578208338;0.04919995646021552;0.03733536518994231;0.04506367693479917;0.027865462065962774;0.017307064330031565;0.0007619462283661696;0.0025035376074888428;0.005660171982148688;0.0020681397627081745;0.00032654838358550127;0.0;0.00021769892239033417;0.0;0.0;0.00021769892239033417;0.0
Menterwolde;0.1366869918699187;0.5054623983739838;0.13236788617886178;0.07850609756097561;0.04420731707317073;0.035696138211382115;0.026803861788617885;0.023373983739837397;0.002413617886178862;0.005208333333333333;0.003556910569105691;0.0020325203252032522;0.0010162601626016261;0.00012703252032520327;0.0022865853658536584;0.0;0.0;0.00025406504065040653;0.0
Meppel;0.24646757414212514;0.35236271414523057;0.18027017235132758;0.05310284146783293;0.0367475803529838;0.041198695719683244;0.03809326639407898;0.04104342425340303;0.002225557683349723;0.0035712437244449047;0.003053672170177527;0.0006728430205475907;0.00041405724341390195;0.00020702862170695097;0.00020702862170695097;0.00036230008798716424;0.0;0.0;0.0
Middelburg;0.27728644626939003;0.25844037341194637;0.13655506422404717;0.0671720362181512;0.04162279778198919;0.05709974029620271;0.03474415666456096;0.04611497157296273;0.0704358812381554;0.005755597669684846;0.002597037972906577;0.0006317119393556538;0.0008071874780655576;0.00035095107741980766;0.00038604618516178843;0.0;0.0;0.0;0.0
Middelharnis;0.27740878900918936;0.2297334182512965;0.148849058320444;0.03612046219634246;0.057774542807751794;0.022199981803293602;0.022745882995177873;0.05695569101992539;0.13893185333454644;0.004185242471112728;0.0027295059594213446;0.0010008188517878264;0.000363934127922846;0.0;9.09835319807115e-05;0.0;9.09835319807115e-05;0.000181967063961423;0.0006368847238649804
Midden-Drenthe;0.28450125968088086;0.3619949612764766;0.17262293552300084;0.042455911169170475;0.038023700662498834;0.037370532798357746;0.029999066903051225;0.021367920126901186;0.002705981151441635;0.0033124941681440703;0.003685732947653261;0.0010264066436502753;0.0006531678641410843;0.0;0.00027992908463189323;0.0;0.0;0.0;0.0
Mierlo;0.386046511627907;0.21193798449612403;0.18170542635658915;0.06821705426356589;0.056434108527131786;0.038914728682170545;0.04046511627906977;0.003875968992248062;0.0;0.004651162790697674;0.003565891472868217;0.00248062015503876;0.00046511627906976747;0.0001550387596899225;0.0001550387596899225;0.000310077519379845;0.0001550387596899225;0.00046511627906976747;0.0
Mill en Sint Hubert;0.47790665561999446;0.2020160176746755;0.13407898370615853;0.09141121237227286;0.04225352112676056;0.02416459541563104;0.016708091687379176;0.002347417840375587;0.0006904170118751726;0.0019331676332504833;0.003452085059375863;0.0022093344380005524;0.00027616680475006904;0.0;0.0;0.00041425020712510354;0.0;0.00013808340237503452;0.0
Millingen aan de Rijn;0.28547439126784213;0.3979848866498741;0.13462076686258045;0.06325216904561992;0.037783375314861464;0.03638399104394067;0.030506577106073327;0.0016792611251049538;0.000559753708368318;0.005037783375314861;0.0025188916876574307;0.003918275958578225;0.000279876854184159;0.0;0.0;0.0;0.0;0.0;0.0
Moerdijk;0.3401779295470884;0.2330158159597412;0.19675593098490296;0.0641175413371675;0.06825125808770668;0.03347411933860532;0.02812724658519051;0.01572609633357297;0.005167145938173976;0.00561646297627606;0.0055265995686556435;0.0022016534867002157;0.0007638389647735442;0.0005391804457225018;8.986340762041697e-05;0.00040438533429187635;4.4931703810208485e-05;0.0;0.0
Monster;0.42058753283974204;0.13215508319401323;0.2030889260409203;0.02459995223310246;0.09911631239550991;0.02547567868800255;0.028023246556802803;0.023724225778202372;0.02770480057320277;0.006368919672000637;0.004537855266300453;0.0011941724385001193;0.0023087333811002307;0.0;7.961149590000795e-05;0.0004776689754000478;0.0002388344877000239;0.0002388344877000239;7.961149590000795e-05
Montfoort;0.3806995267228443;0.1558351610296664;0.18596329216206856;0.03474546923698488;0.0746854438416253;0.04224864365693178;0.03797760591019277;0.032552233637308095;0.04571164723536881;0.0033475701258224634;0.0036938704836661663;0.0008080341683019739;0.0005771672630728385;0.0003463003578437031;0.0004617338104582708;0.0003463003578437031;0.0;0.0;0.0
Mook en Middelaar;0.3248494268505926;0.23897415970468233;0.2016708762385856;0.06314357878375752;0.04235476976879736;0.06294929084903828;0.05342918204779483;0.0017485914124732854;0.0003885758694385079;0.004274334563823586;0.004662910433262095;0.0009714396735962696;0.00019428793471925395;0.0;0.0;0.0003885758694385079;0.0;0.0;0.0
Moordrecht;0.2701113211510187;0.24301617307288384;0.21319050619617727;0.03948750262549885;0.08023524469649233;0.03528670447385003;0.04011762234824617;0.022684310018903593;0.03885738290275152;0.007351396765385423;0.005250997689561016;0.0014702793530770846;0.000630119722747322;0.0004200798151648813;0.0;0.0014702793530770846;0.0004200798151648813;0.0;0.0
Muiden;0.22686974312343713;0.2552852921118436;0.26733348488292796;0.050693339395317116;0.04819277108433735;0.050011366219595364;0.08229142987042509;0.00681973175721755;0.0015912707433507615;0.004773812230052284;0.0029552170947942714;0.0025005683109797683;0.000681973175721755;0.0;0.0;0.0;0.0;0.0;0.0
Naaldwijk;0.4693327465757192;0.12030364706529512;0.21403817591726718;0.02508388800264041;0.09037900874635568;0.02227845316023984;0.024203751581495132;0.01408218273832444;0.008086253369272238;0.004290665053083228;0.005115792947906926;0.0008251278948236977;0.0009351449474668574;5.5008526321579844e-05;0.00022003410528631938;0.00033005115792947905;0.0002750426316078992;0.00011001705264315969;5.5008526321579844e-05
Naarden;0.23842571454661673;0.1927677837640398;0.34133869053054516;0.03880924116519039;0.041731348735275314;0.04958451282987855;0.07405716372933979;0.00894895443338508;0.005387635832344078;0.005387635832344078;0.002100264815998539;0.000730526892521231;0.0005478951693909232;0.0;0.00018263172313030774;0.0;0.0;0.0;0.0
Nederlek;0.23210302169945243;0.2800648955587102;0.21405394443317785;0.041269519367268304;0.07969985804096533;0.03041979314540661;0.03457716487527885;0.019570066923544918;0.055871020077063474;0.006083958629081322;0.0032447779355100387;0.0012167917258162643;0.0011153924153315758;0.0;0.0003041979314540661;0.00020279862096937742;0.00010139931048468871;0.00010139931048468871;0.0
Nederweert;0.4661776691116544;0.20772208638956804;0.16768541157294214;0.04706601466992665;0.056540342298288505;0.024755501222493887;0.018337408312958436;0.0007131214343928281;0.00010187449062754686;0.0031581092094539525;0.0041768541157294215;0.001528117359413203;0.00040749796251018743;0.00020374898125509371;0.0008149959250203749;0.0006112469437652812;0.0;0.0;0.0
Neede;0.3338192419825073;0.34177047442353564;0.15981977206467002;0.0397561622051418;0.04147892923403128;0.03008216273522396;0.026504108136761198;0.016432547044791943;0.0006626027034190299;0.0037105751391465678;0.0035780545984627618;0.0017227670288894779;0.00013252054068380598;0.0;0.00039756162205141797;0.00013252054068380598;0.0;0.0;0.0
Neerijnen;0.3028477546549836;0.25355969331872946;0.18619934282584885;0.03176341730558598;0.0521631982475356;0.023411829134720702;0.021495071193866375;0.018346111719605696;0.10049288061336255;0.004381161007667032;0.0028751369112814894;0.0017798466593647317;0.0004107338444687842;0.0;0.0002738225629791895;0.0;0.0;0.0;0.0
Niedorp;0.25806451612903225;0.2820835078899595;0.2320904901550063;0.05767350928641251;0.06423683843038681;0.04077642787320207;0.04482614160033515;0.003211841921519341;0.00041893590280687055;0.0039100684261974585;0.009495880463622399;0.0012568077084206116;0.0009775171065493646;0.00041893590280687055;0.00027929060187124703;0.0;0.0;0.00027929060187124703;0.0
Nieuwegein;0.24605568755172322;0.28375023358872364;0.20710643637043166;0.06537814677380603;0.06364291625510558;0.05560746416081583;0.046637657171841214;0.013454710483461918;0.0035772444539363037;0.006166742304920046;0.0052590832643690435;0.0012013134360233857;0.0007207880616140314;0.00024026268720467713;0.00029365439547238316;0.00048052537440935425;0.00029365439547238316;0.00013347927066926506;0.0
Nieuwerkerk aan den IJssel;0.2715523465703971;0.19285198555956679;0.2536462093862816;0.03891696750902527;0.08144404332129963;0.03335740072202166;0.043826714801444046;0.041660649819494584;0.029963898916967508;0.004909747292418772;0.004115523465703971;0.001371841155234657;0.0010830324909747292;7.220216606498195e-05;0.0001444043321299639;0.0006498194945848375;0.00036101083032490973;7.220216606498195e-05;0.0
Nieuwkoop;0.3717504332755633;0.17128827267475447;0.22631426920854997;0.04289428076256499;0.05560369728480647;0.03885037550548816;0.04953783939919122;0.0219526285384171;0.013720392836510687;0.003610629693818602;0.002455228191796649;0.0007221259387637204;0.0005777007510109763;0.00028885037550548814;0.00014442518775274407;0.00028885037550548814;0.0;0.0;0.0
Nieuw-Lekkerland;0.24502164502164503;0.22303030303030302;0.09090909090909091;0.031341991341991345;0.0470995670995671;0.019393939393939394;0.013333333333333334;0.09818181818181818;0.22095238095238096;0.0036363636363636364;0.003982683982683983;0.0012121212121212121;0.00017316017316017316;0.0;0.0005194805194805195;0.0008658008658008658;0.0;0.0003463203463203463;0.0
Nijefurd;0.43079465638341824;0.23812147087178073;0.13069825092962403;0.053160721663682686;0.03856218151769729;0.04503511912959647;0.02327503098746729;0.021346921911582425;0.0015149428453381077;0.003443051921222972;0.010742321994215672;0.0015149428453381077;0.0011017766147913511;0.0;0.0006886103842445945;0.0;0.0;0.0;0.0
Nijkerk;0.40342587123449497;0.16564003037718336;0.1719686102438613;0.03008184963294237;0.04354062948274407;0.032022614125390265;0.02911146738671842;0.060037127668551175;0.05645093241076703;0.0026158130115602057;0.0022782887520040505;0.0013079065057801029;0.0005906674542232723;0.00012657159733355834;0.0002531431946671167;0.0003797147920006751;0.0;0.0001687621297780778;0.0
Nijmegen;0.19116996363086952;0.3262213876388124;0.12134554990772817;0.12315861041862272;0.038430407614854147;0.12369821176115087;0.05649626056269628;0.006065119090016296;0.0005396013425281402;0.004467899116133001;0.00292463927650252;0.0015000917322282297;0.0008849462017461499;0.002590086444135073;0.0005072252619764517;0.0;0.0;0.0;0.0
Noord-Beveland;0.35380678182981445;0.22392834293026231;0.1891661335039454;0.056088718276818085;0.05502239283429303;0.03134996801023673;0.02196630411601621;0.01727447216890595;0.04137342716997228;0.005544892301130305;0.003198976327575176;0.0006397952655150352;0.0006397952655150352;0.0;0.0;0.0;0.0;0.0;0.0
Noordenveld;0.19725499638815314;0.3742836503732242;0.20476763785215507;0.04632795569467855;0.04213821333975439;0.052058752708885145;0.04695400915001204;0.02335660967974958;0.0021671081146159405;0.004526848061642186;0.0033228991090777753;0.0013484228268721406;0.0007705273296412232;0.00024078979051288225;0.00033710570671803515;0.00014447387430772935;0.0;0.0;0.0
Noorder-Koggenland;0.2534582775546631;0.23813773612970401;0.2484010114532203;0.05979473449352968;0.06812434924884724;0.04819277108433735;0.042689275621002526;0.014725568942436412;0.0107095046854083;0.007288412910902871;0.005652238583965492;0.0011899449650453666;0.0011899449650453666;0.0;0.00029748624126134165;0.0;0.0;0.00014874312063067083;0.0
Noordoostpolder;0.4149231894659839;0.20691294806144842;0.1479151426481346;0.0401609363569861;0.04341623994147769;0.03372348207754206;0.02739575713240673;0.055998536942209215;0.019787856620336504;0.0032553035844915873;0.0032918800292611556;0.0009875640087783468;0.0008412582297000732;0.0006217995610826628;0.0004389173372348208;0.0;0.0;0.0003291880029261156;0.0
Noordwijk;0.3274458305975049;0.18837820091923835;0.2633617859487853;0.04596191726854892;0.06572554169402495;0.04418910045961917;0.04024950755088641;0.009914642153644123;0.002101116217990808;0.005121470781352593;0.004005252790544977;0.0011818778726198293;0.001050558108995404;0.0;0.000525279054497702;0.0001969796454366382;0.0001313197636244255;0.00045961917268548915;0.0
Noordwijkerhout;0.39654067905188983;0.15737774930600043;0.23606662395900063;0.04676489429852659;0.06811872731155243;0.03939782190903267;0.037155669442664956;0.004163997437540038;0.0008541533205210335;0.00523168908819133;0.0045910740978005555;0.0014947683109118087;0.0008541533205210335;0.00010676916506512919;0.0006406149903907751;0.00021353833013025838;0.0;0.00042707666026051675;0.0
Nuenen, Gerwen en Nederwetten;0.35773209375409193;0.1966740866832526;0.22672515385622627;0.057221422024355116;0.048513814324996726;0.04497839465758806;0.05165640958491554;0.0042555977478067305;0.0005892366112347781;0.0029461830561738904;0.004321068482388372;0.003469948932827026;0.00065470734581642;0.0;0.00013094146916328402;0.00013094146916328402;0.0;0.0;0.0
Nunspeet;0.4044070372318663;0.10123326903968671;0.12396984043485884;0.021626044771757554;0.039043778128470395;0.018177567362207027;0.01806066982290023;0.08451692091881466;0.18212636623999065;0.0028055409433631424;0.0016365655502951662;0.0007598340054941843;0.0007598340054941843;0.00011689753930679759;0.00023379507861359517;0.00040914138757379155;0.0;0.00011689753930679759;0.0
Nuth;0.44716531681753213;0.24649833253930442;0.12567889471176752;0.0547879942829919;0.047927584564078134;0.040209623630300145;0.022868032396379228;0.0028585040495474035;0.0005717008099094807;0.005145307289185327;0.0039066222010481185;0.0006669842782277274;0.000857551214864221;0.00019056693663649358;0.00019056693663649358;0.0004764173415912339;0.0;0.0;0.0
Obdam;0.41724056043695085;0.17715507005461886;0.22156257421040132;0.04203277131322726;0.04298266445024935;0.037995725480883404;0.037995725480883404;0.00379957254808834;0.0007124198527665638;0.006649251959154595;0.008549038233198766;0.0021372595582996915;0.0007124198527665638;0.0;0.00023747328425552126;0.0;0.0;0.00023747328425552126;0.0
Oegstgeest;0.2536003600360036;0.20132013201320131;0.29215421542154213;0.03735373537353735;0.03967896789678968;0.06255625562556255;0.08543354335433544;0.015376537653765376;0.0022502250225022503;0.005700570057005701;0.0028502850285028504;0.000375037503750375;0.000375037503750375;0.00015001500150015003;0.00015001500150015003;0.000225022502250225;7.500750075007501e-05;0.000375037503750375;0.0
Oirschot;0.48317607263663875;0.18470713904219335;0.16717108776927186;0.05590172690048068;0.047979348406622754;0.025102367811999288;0.024390243902439025;0.0009791703756453624;0.0006231084208652305;0.002937511126936087;0.002759480149546021;0.0034716040591062846;0.00017803097739006588;0.00017803097739006588;8.901548869503294e-05;0.0;0.0002670464660850988;8.901548869503294e-05;0.0
Oisterwijk;0.39058618976651766;0.21044461003477397;0.20162692498758072;0.06420765027322405;0.039927968206656735;0.0407973174366617;0.03918281172379533;0.003229011425732737;0.0004967709885742673;0.0026080476900149033;0.0037257824143070045;0.0011798310978638849;0.001366120218579235;0.0;0.0;0.00043467461500248385;0.0;0.00018628912071535022;0.0
Oldebroek;0.41602487105207375;0.16879813467109447;0.08344520596339998;0.022256765350102452;0.03179537907157493;0.013212746414187805;0.011799618455451142;0.13050236698933088;0.11693633858545892;0.0018370663463576626;0.0017664099484208295;0.0010598459690524978;0.00021196919381049955;7.065639793683318e-05;7.065639793683318e-05;0.00021196919381049955;0.0;0.0;0.0
Oldenzaal;0.40996434231378764;0.25599247226624405;0.1582309825673534;0.057993264659271;0.034469096671949286;0.04254160063391442;0.03219096671949287;0.0035657686212361333;0.0002476228209191759;0.0;0.0027733755942947703;0.0013371632329635499;0.00019809825673534074;0.0;0.0003466719492868463;0.00014857369255150555;0.0;0.0;0.0
Olst-Wijhe;0.3769181875964769;0.31199491510033595;0.14700808135839463;0.042041224007990555;0.03232543357849814;0.042404431126850085;0.027149732134749843;0.010260601107781712;0.0034504676291655318;0.0;0.0034504676291655318;0.001543630255153001;0.0006356124580041769;0.0;0.0005448106782892945;0.00027240533914464724;0.0;0.0;0.0
Ommen;0.4879922302666431;0.15636588380716934;0.12837718523750663;0.03222673494614162;0.029401377361822356;0.027194066749072928;0.025428218258873387;0.09950556242274412;0.009447289422567545;0.0;0.002030725763729472;0.0010595090941197245;0.00026487727352993113;0.0;0.0004414621225498852;0.00026487727352993113;0.0;0.0;0.0
Onderbanken;0.39461523005826804;0.2780791641551135;0.12276471770142657;0.07313642756680731;0.05445047217199116;0.03817560779586096;0.02230259192284509;0.003817560779586096;0.00020092425155716296;0.006027727546714889;0.003616636528028933;0.0014064697609001407;0.0008036970062286518;0.00020092425155716296;0.00020092425155716296;0.00020092425155716296;0.0;0.0;0.0
Oosterhout;0.2836328932718308;0.2736122156831557;0.21243836487991094;0.06820423095275967;0.05783362494035311;0.04145061237474153;0.04348655956736122;0.0034992842373150947;0.0004453634483855575;0.004835374582471767;0.004549069508509623;0.0017496421186575474;0.001081596946079211;0.00260855734054398;0.00019087004930809607;0.0001272466995387307;6.362334976936535e-05;0.00019087004930809607;0.0
Oostflakkee;0.30721489526764933;0.2848719937936385;0.13328161365399535;0.03661753297129558;0.0643910007757952;0.02048099301784329;0.02342901474010861;0.038789759503491075;0.0769588828549263;0.006671838634600465;0.005120248254460822;0.0003103180760279286;0.0006206361520558572;0.0001551590380139643;0.0001551590380139643;0.0006206361520558572;0.0001551590380139643;0.0;0.0001551590380139643
Ooststellingwerf;0.26304826519073976;0.384871749092424;0.1439028744866988;0.05439504850324347;0.041837767065404985;0.04534904481342617;0.024340891507468904;0.024816996964827708;0.0035707909301910374;0.005356186395286556;0.005237160030946855;0.0016663691007558173;0.0007141581860382074;0.00017853954650955185;0.00047610545735880496;0.0;0.0;0.00023805272867940248;0.0
Oostzaan;0.17007036210743093;0.28488072764715977;0.27509867856529946;0.054573536983010124;0.08632229277501287;0.05234254333276128;0.04685086665522567;0.009095589497168355;0.002917453234940793;0.008237515016303414;0.006864595846919512;0.0005148446885189634;0.0015445340655568904;0.0;0.0005148446885189634;0.0;0.0;0.00017161489617298782;0.0
