RegioNaam;Partij van de Arbeid;VVD;CDA;Democraten 66;GL;SP;Reformatorische Politieke Federatie;Staatkundig Gereformeerde Partij;Gereformeerd Politiek Verbond;Centrumdemocraten;AOV/Unie55+;Nederland Mobiel;Senioren 2000;Nederlandse Middenstands Partij;De Groenen;Natuurwetpartij;Katholiek Politieke Partij;Vrije Indische Partij;Nieuw Solidair Ouderen Verbond;Nieuwe Communistische Partij;Idealisten/Jij;Het Kiezers Collectief
Weert;0.30097402597402595;0.2827922077922078;0.2025974025974026;0.0721185064935065;0.06205357142857143;0.03380681818181818;0.0030844155844155846;0.0005275974025974026;0.001176948051948052;0.010633116883116883;0.007711038961038961;0.0035714285714285713;0.005194805194805195;0.0020698051948051946;0.0009334415584415584;0.003936688311688311;0.00137987012987013;0.000689935064935065;0.004139610389610389;8.116883116883117e-05;0.0003652597402597403;0.00016233766233766234
Weesp;0.2825679012345679;0.2884938271604938;0.13846913580246914;0.10765432098765432;0.09017283950617284;0.023012345679012346;0.007802469135802469;0.002765432098765432;0.006222222222222222;0.007012345679012346;0.021333333333333333;0.008888888888888889;0.0044444444444444444;0.0023703703703703703;0.0026666666666666666;0.0018765432098765433;0.0005925925925925926;0.0023703703703703703;0.0;0.000691358024691358;0.0003950617283950617;0.00019753086419753085
Wehl;0.362551867219917;0.14782157676348548;0.35295643153526973;0.05134854771784232;0.04330912863070539;0.015560165975103735;0.0018153526970954357;0.0007780082987551867;0.00025933609958506224;0.007002074688796681;0.0015560165975103733;0.0031120331950207467;0.0007780082987551867;0.005964730290456431;0.0007780082987551867;0.001037344398340249;0.0028526970954356845;0.00025933609958506224;0.0;0.0;0.0;0.00025933609958506224
Werkendam;0.23291035611952518;0.2005048437713194;0.2578114340291991;0.04816482466912266;0.036225951698731065;0.02012552872151726;0.05648792468276709;0.11270296084049666;0.013303315595579205;0.006071769682084868;0.002046663937781416;0.005184881975712922;0.0017737754127438942;0.001978441806522036;0.0014326647564469914;0.0009551098376313276;0.0004775549188156638;0.0;0.0009551098376313276;0.0005457770500750444;0.0002728885250375222;6.822213125938055e-05
Wervershoof;0.24740124740124741;0.28835758835758835;0.2792099792099792;0.07214137214137215;0.049272349272349275;0.017671517671517672;0.0033264033264033266;0.0006237006237006237;0.0016632016632016633;0.005405405405405406;0.010602910602910603;0.009563409563409564;0.004365904365904366;0.004365904365904366;0.002286902286902287;0.0014553014553014554;0.0012474012474012475;0.0;0.0;0.0002079002079002079;0.0004158004158004158;0.0004158004158004158
West Maas en Waal;0.331764922963373;0.25611218747116893;0.2570347818064397;0.056924070486207214;0.04529938186179537;0.026478457422271427;0.002029707537595719;0.000645816034689547;0.0014761509364332502;0.0;0.0045207122428268295;0.004059415075191438;0.007380754682166251;0.0014761509364332502;0.0010148537687978596;0.0005535566011624688;0.0013838915029061722;0.00018451886705415628;0.0;0.0010148537687978596;0.0;0.000645816034689547
Wester-Koggenland;0.23797626483447845;0.31480324797001874;0.2539662710805746;0.08407245471580263;0.051467832604622114;0.020112429731417865;0.003372891942535915;0.00024984384759525296;0.0016239850093691442;0.0041224234853216735;0.005121798875702686;0.007745159275452842;0.00462211118051218;0.003372891942535915;0.0024984384759525295;0.002873204247345409;0.0009993753903810119;0.00024984384759525296;0.0;0.00037476577139287947;0.00012492192379762648;0.00024984384759525296
Westerveld;0.36815265668695507;0.29009705543674946;0.1397433788452048;0.08463563086033887;0.05444974502385261;0.022207599934199705;0.009705543674946537;0.000987004441519987;0.009129791084059879;0.0;0.004194768876459944;0.003783517025826616;0.002878762954433295;0.003619016285573285;0.001727257772659977;0.003043263694686626;0.0003290014805066623;0.00041125185063332784;0.0;0.0003290014805066623;0.0003290014805066623;0.0002467511103799967
Westervoort;0.3628993223620523;0.24273959341723136;0.14871732817037753;0.08954501452081316;0.0803484995159729;0.03557599225556631;0.010285575992255566;0.00036302032913843176;0.009075508228460793;0.004719264278799613;0.003267182962245886;0.0021781219748305907;0.002904162633107454;0.002299128751210068;0.0007260406582768635;0.000968054211035818;0.00036302032913843176;0.0012100677637947724;0.0007260406582768635;0.0006050338818973862;0.00036302032913843176;0.00012100677637947725
Weststellingwerf;0.38992603029235645;0.20852412821415992;0.1998591053187742;0.06241634378302219;0.06481155336386052;0.029306093694963016;0.015991546319126453;0.001549841493483621;0.0054244452271926735;0.005847129270870025;0.0037337090524832686;0.0;0.0028178936245156746;0.004649524480450863;0.0013384994716449455;0.0021838675589996477;0.0;0.00021134202183867559;0.0;0.0009158154279675943;0.000493131384290243;0.0
Westvoorne;0.24182618000237785;0.4366900487456902;0.11901081916537867;0.09618356913565569;0.039709903697538934;0.023065033884199265;0.007371299488764713;0.005231244798478183;0.004042325526096778;0.005350136725716324;0.0029722981809535134;0.007252407561526572;0.0030911901081916537;0.003923433598858638;0.0016644869813339674;0.0015455950540958269;0.00011889192723814053;0.00023778385447628106;0.0003566757817144216;0.00023778385447628106;0.00011889192723814053;0.0
Wierden;0.18236336377265913;0.1811367043750852;0.4172686384080687;0.04088864658579801;0.027327245468175002;0.011448821044023443;0.08920539730134933;0.02685021125800736;0.005315524056153742;0.0024533187951478806;0.0043614556358184545;0.004770342101676434;0.001362954886193267;0.002385171050838217;0.0006814774430966335;0.0006814774430966335;0.0008177729317159602;0.0002725909772386534;0.0;0.00020444323292899004;0.0;0.00020444323292899004
Wieringen;0.33676092544987146;0.35218508997429304;0.09254498714652956;0.08419023136246787;0.05141388174807198;0.029777206512425023;0.003641816623821765;0.00021422450728363326;0.004284490145672665;0.008354755784061696;0.013067694944301628;0.006855184233076264;0.0029991431019708655;0.007926306769494431;0.0012853470437017994;0.002784918594687232;0.00021422450728363326;0.0004284490145672665;0.0;0.000856898029134533;0.00021422450728363326;0.0
Wieringermeer;0.27345309381237526;0.28043912175648705;0.2345309381237525;0.06986027944111776;0.04932991160536071;0.024664955802680355;0.022241231822070145;0.004704875962360992;0.009409751924721984;0.0037068719703450244;0.003849443969204448;0.006986027944111776;0.005560307955517536;0.0058454519532363846;0.00213857998289136;0.001568291987453664;0.00071285999429712;0.0;0.0;0.00028514399771884804;0.00028514399771884804;0.000427715996578272
Wijchen;0.3266111771700357;0.24399524375743162;0.21954815695600477;0.08442330558858502;0.05935790725326991;0.041617122473246136;0.003376932223543401;0.00023781212841854935;0.0018549346016646848;0.0;0.003139120095124851;0.0029488703923900117;0.0051367419738406654;0.0025683709869203327;0.0012841854934601664;0.0015219976218787158;0.0011414982164090369;0.000713436385255648;0.0;0.00019024970273483948;9.512485136741974e-05;0.00023781212841854935
Wijhe;0.326311169629142;0.16611806012727673;0.3434276936581084;0.05793285055957867;0.04739960500329164;0.015799868334430547;0.014922097871406628;0.003949967083607637;0.007241606319947334;0.0026333113890717576;0.00043888523151195964;0.003949967083607637;0.0006583278472679394;0.003730524467851657;0.0028527540048277375;0.0006583278472679394;0.0006583278472679394;0.0010972130787798991;0.0;0.00021944261575597982;0.0;0.0
Wijk bij Duurstede;0.2635873871018856;0.29757566154333703;0.1563143717318967;0.10172714308350499;0.08342576453810807;0.020678180953890034;0.018697512280145778;0.02265884962763429;0.008398035176675646;0.0034859768657898907;0.002218348914593567;0.00966566312787197;0.002614482649342418;0.003010616384091269;0.0019806686737442562;0.001584534938995405;0.0008714942164474727;0.0005545872286483917;0.0005545872286483917;0.00023768024084931072;0.00015845349389954048;0.0
Winschoten;0.47026369927061906;0.16261455021507387;0.12623901253039088;0.055545165513371984;0.08004488498223303;0.0417991397045072;0.019263138208341125;0.0003740415186085656;0.01206283897512624;0.006171685057041331;0.005984664297737049;0.001683186833738545;0.002618290630259959;0.0022442491116513932;0.001683186833738545;0.0017766972133906865;0.0005610622779128483;0.00028053113895642415;0.0;0.008602954927997007;0.0001870207593042828;0.0
Winsum;0.3291492329149233;0.14690841469084148;0.23698279869827987;0.08228730822873083;0.08112505811250581;0.023361227336122732;0.012203626220362623;0.0016271501627150163;0.06729428172942817;0.00197582519758252;0.002673175267317527;0.0041841004184100415;0.002673175267317527;0.003486750348675035;0.002208275220827522;0.0008135750813575082;0.00023245002324500232;0.0;0.0;0.0005811250581125058;0.00023245002324500232;0.0
Winterswijk;0.3889291319570204;0.24677049378244598;0.18435349511046722;0.06917783411807316;0.05348303754678257;0.022878184232765907;0.010805263793311603;0.0007243752263672582;0.004165157551611735;0.002112761076904503;0.0031993239164553908;0.0029578655076663045;0.0027164070988772186;0.003138959314258119;0.0010261982373536158;0.001146927441748159;0.0003621876131836291;0.00048291681757817216;0.0008451044307618013;0.00024145840878908608;0.0003621876131836291;0.00012072920439454304
Wisch;0.340080971659919;0.2260165463826791;0.26843865516634396;0.0625770110895969;0.04506248899841577;0.021123041718007392;0.013553951769054743;0.0006160887167752157;0.00325646893152614;0.003960570322126386;0.002288329519450801;0.0024643548671008627;0.0029924309100510475;0.004312621017426509;0.0012321774335504313;0.0006160887167752157;0.0001760253476500616;0.00044006336912515403;0.0003520506953001232;0.0002640380214750924;0.0001760253476500616;0.0
Wittem;0.27294541091781643;0.17816436712657469;0.32273545290941813;0.07438512297540492;0.0665866826634673;0.03719256148770246;0.003599280143971206;0.0001999600079984003;0.0009998000399920016;0.009398120375924815;0.006998600279944011;0.003199360127974405;0.003599280143971206;0.002999400119976005;0.0013997200559888023;0.005198960207958408;0.007598480303939212;0.0;0.001999600079984003;0.0005998800239952009;0.0;0.0001999600079984003
Woensdrecht;0.28068669527896994;0.3213161659513591;0.17634716261325703;0.07305674773485932;0.058178350023843584;0.028516928946113497;0.0033381020505484026;0.0008583690987124463;0.002670481640438722;0.015546018121125417;0.004959465903671912;0.012207916070577014;0.01106342393896042;0.0032427277062470196;0.001239866475917978;0.0020028612303290413;0.0016213638531235098;0.0005722460658082976;0.0020028612303290413;0.0002861230329041488;9.537434430138292e-05;0.00019074868860276584
Woerden;0.21176310785112742;0.2643756225663316;0.2297835733043557;0.09512813547043376;0.06515439645023997;0.018246853210178392;0.0491261432581726;0.035995653355066555;0.007244408222403333;0.005342751064022458;0.002988318391741375;0.005614416372362582;0.002807208186181291;0.0022186000181110208;0.0007244408222403332;0.0009961061305804582;0.0008602734764103958;0.0003622204111201666;0.0009055510278004166;0.00013583265417006248;0.00013583265417006248;9.055510278004166e-05
Wognum;0.2086631486367634;0.2827616534740545;0.3190413368513632;0.09212840809146877;0.0538698328935796;0.0158311345646438;0.002638522427440633;0.00021987686895338611;0.0006596306068601583;0.00395778364116095;0.0043975373790677225;0.006596306068601583;0.0015391380826737027;0.0030782761653474055;0.0013192612137203166;0.0013192612137203166;0.0008795074758135445;0.0;0.0;0.0;0.0010993843447669306;0.0
Wormerland;0.30107881990312635;0.27619991193306914;0.1376045794804051;0.10028621752531924;0.09951563188022898;0.03192426243945398;0.013320123293703214;0.002311756935270806;0.004513430206957288;0.0059445178335535;0.005724350506384853;0.0071554381329810655;0.005063848524878908;0.0031924262439453985;0.001100836635843241;0.0028621752531924264;0.00011008366358432408;0.0012109202994275649;0.0;0.00044033465433729633;0.00011008366358432408;0.00033025099075297226
Woudenberg;0.16249808193954274;0.2556390977443609;0.19610250115083627;0.07058462482737456;0.03851465398189351;0.01427036980205616;0.09237379162191192;0.12705232468927422;0.01580481816786865;0.0021482277121374865;0.0019947828755562374;0.011968697253337426;0.003068896731624981;0.005063679607181218;0.0010741138560687433;0.0007672241829062452;0.0003068896731624981;0.00015344483658124905;0.0003068896731624981;0.0;0.0003068896731624981;0.0
Woudrichem;0.23655523255813954;0.18277616279069767;0.29372577519379844;0.04760174418604651;0.03573158914728682;0.016715116279069766;0.08296996124031007;0.04469476744186047;0.04190891472868217;0.0037548449612403102;0.001816860465116279;0.005450581395348837;0.001937984496124031;0.0024224806201550387;0.0007267441860465116;0.0007267441860465116;0.0;0.00012112403100775194;0.00012112403100775194;0.0;0.00024224806201550387;0.0
Wûnseradiel;0.27404905272433544;0.17932148626817448;0.34351593479218684;0.06241738875018358;0.0685856954031429;0.02849170215890733;0.013805257747099427;0.0022029666617711854;0.011455426641210163;0.002790424438243501;0.003377882214715817;0.0;0.002790424438243501;0.0032310177705977385;0.0008811866647084741;0.0013217799970627112;0.0;0.000734322220590395;0.0;0.00044059333235423704;0.000587457776472316;0.0
Wymbritseradiel;0.23315949587136028;0.1636245110821382;0.4079747935680139;0.06594958713602782;0.062146892655367235;0.01955671447196871;0.024880486744893526;0.0014124293785310734;0.008691873098652759;0.003911342894393742;0.001521077792264233;0.0;0.001955671447196871;0.002824858757062147;0.0005432420686657974;0.001303780964797914;0.0;0.000434593654932638;0.0;0.0;0.0001086484137331595;0.0
Zaanstad;0.3340842593991676;0.2567205593483427;0.10887512191101525;0.09553702660750835;0.10696575502410748;0.03763787964120386;0.0115660929408371;0.0025549801508262474;0.005425898707399827;0.0074863665709693815;0.005302270635585654;0.009588043791810327;0.0061539306858610695;0.004272036703800876;0.002170359482959931;0.0015522191238890645;0.000906605859970604;0.0015522191238890645;0.0;0.000920342312394401;0.00032967485817112874;0.00039835712029011387
Zaltbommel;0.30994615140956605;0.26892619575546406;0.13002850807728855;0.11276528349699082;0.07665505226480836;0.03436807095343681;0.013620525815647768;0.015362686094393412;0.015837820715869498;0.0;0.0042762115932847644;0.006018371872030409;0.0033259423503325942;0.0026924295216978144;0.0017421602787456446;0.0011086474501108647;0.0004751346214760849;0.0015837820715869496;0.0;0.0004751346214760849;0.0006335128286347799;0.00015837820715869496
Zandvoort;0.2381057268722467;0.45484581497797355;0.0801762114537445;0.09647577092511013;0.053193832599118945;0.03381057268722467;0.003634361233480176;0.000881057268722467;0.0028634361233480176;0.005616740088105727;0.007819383259911895;0.006167400881057269;0.006277533039647577;0.004515418502202643;0.0016519823788546256;0.0013215859030837004;0.0009911894273127754;0.0005506607929515419;0.0;0.00022026431718061675;0.00011013215859030837;0.0007709251101321586
Zederik;0.19778683750728013;0.1871869539895166;0.2704717530576587;0.04181712288875947;0.026441467676179383;0.015026208503203261;0.10611531741409436;0.12242283051834595;0.01153174140943506;0.004659289458357601;0.0017472335468841002;0.00547466511357018;0.0017472335468841002;0.004076878276062901;0.0016307513104251601;0.00023296447291788001;0.00023296447291788001;0.00023296447291788001;0.0005824111822947001;0.00011648223645894001;0.00023296447291788001;0.00023296447291788001
Zeevang;0.24154086413326392;0.42581988547631444;0.0715773034877668;0.1290994273815721;0.06454971369078605;0.02030192608016658;0.002342529932326913;0.002342529932326913;0.0018219677251431546;0.007808433107756377;0.004424778761061947;0.011192087454450807;0.006246746486205101;0.005465903175429464;0.0013014055179593961;0.0015616866215512754;0.0013014055179593961;0.0;0.0;0.001041124414367517;0.0;0.0002602811035918792
Zeewolde;0.18630338733431517;0.3710112911143839;0.16985763377515956;0.08787432498772704;0.0428325969563083;0.01644575355915562;0.04197349042709867;0.008345606283750613;0.04798723613156603;0.0022091310751104565;0.003681885125184094;0.007363770250368188;0.003681885125184094;0.007486499754540992;0.0006136475208640157;0.0015954835542464408;0.0;0.0004909180166912126;0.0;0.00012272950417280314;0.00012272950417280314;0.0
Zeist;0.22520745082109905;0.30711425752915916;0.13877444437996866;0.12020541983403935;0.08437300528056635;0.030725932803342425;0.02515522543956363;0.02364649219520687;0.01816282713398712;0.005512679162072767;0.0038298613125979227;0.003655776707479835;0.003133522892125573;0.0021180293622700633;0.0037138049091858644;0.0010154935298555099;0.0006963384204723496;0.0011895781349735971;0.0009284512272964661;0.0002611269076771311;0.0004932397145012476;8.70423025590437e-05
Zelhem;0.34314903846153844;0.22265625;0.27163461538461536;0.05739182692307692;0.03590745192307692;0.014272836538461538;0.02013221153846154;0.015775240384615384;0.004206730769230769;0.002403846153846154;0.002253605769230769;0.0033052884615384615;0.0015024038461538462;0.002704326923076923;0.00045072115384615387;0.0009014423076923077;0.00015024038461538462;0.0;0.00030048076923076925;0.00015024038461538462;0.0006009615384615385;0.00015024038461538462
Zevenaar;0.3453908984830805;0.24575392194995463;0.20504343316478674;0.08984830805134189;0.05140671593413717;0.03416310125761701;0.005315700764942305;0.0005834305717619603;0.0028523272397251395;0.00401918838324906;0.0033061065733177753;0.0023985479061325037;0.0029171528588098016;0.0015558148580318942;0.001231686762608583;0.0008427330481006093;0.0012965123816932453;0.0009075586671852716;0.0008427330481006093;0.0;0.000259302476338649;6.482561908466225e-05
Zevenbergen;0.2950569217879848;0.26583214232911145;0.21038884234389632;0.07313587304716376;0.05598541225173723;0.02833768665910995;0.021093095461041843;0.006406781331624858;0.01049726479720073;0.008969493864274801;0.0025627125326499432;0.007638854664629639;0.0064560642649450495;0.0021684490660884136;0.0013306391996451628;0.0014784879996057366;0.0005421122665221034;0.0005913951998422946;0.0008378098664432507;0.00039426346656152976;0.00014784879996057365;0.00014784879996057365
Zevenhuizen-Moerkapelle;0.21696219471395115;0.2895617263298762;0.1488792238206758;0.07276681164268986;0.025593844095015056;0.012378721980595517;0.07259953161592506;0.12679826028772165;0.007694881231180997;0.004182000669120107;0.002843760455001673;0.00819672131147541;0.003011040481766477;0.006523921043827367;0.0010036801605888257;0.00033456005352960856;0.0;0.00033456005352960856;0.0;0.0;0.00033456005352960856;0.0
Zijpe;0.29169828502048867;0.3247837304598573;0.1614812566398543;0.09273030808923964;0.06389436940355138;0.0279253300956139;0.00667779632721202;0.0012141447867658219;0.0019729852784944606;0.0036424343602974654;0.002124753376840188;0.005918955835483381;0.004249506753680376;0.005767187737137654;0.001669449081803005;0.0018212171801487327;0.0015176809834572772;0.00015176809834572774;0.0;0.0004553042950371832;0.0;0.00030353619669145547
Zoetermeer;0.265288602353258;0.3101318026495194;0.11661925362331038;0.11744407224737825;0.06856094399649873;0.05085259312875587;0.01964414967933072;0.011261299173498072;0.009796825289948996;0.004309256484926019;0.003299274496271483;0.010453313582574444;0.004679583214099349;0.0013129765852508963;0.0010773141212315047;0.0017001363475684685;0.0007406534583466595;0.0019021327452993756;0.0;0.00033666066288484523;0.00018516336458666488;0.00040399279546181425
Zoeterwoude;0.23055388922215556;0.2939412117576485;0.2435512897420516;0.10157968406318736;0.06778644271145771;0.023395320935812838;0.004999000199960008;0.0061987602479504095;0.0027994401119776045;0.0065986802639472104;0.0021995600879824036;0.003599280143971206;0.001999600079984003;0.0021995600879824036;0.0027994401119776045;0.0021995600879824036;0.0021995600879824036;0.0005998800239952009;0.0;0.0003999200159968006;0.0001999600079984003;0.0001999600079984003
Zuidhorn;0.2454430608193467;0.1441075618119473;0.265836491608013;0.07155748059916983;0.0560368164591229;0.019310593755639777;0.019942248691571917;0.005053239487457137;0.15313120375383504;0.003970402454430608;0.005775130842808157;0.0027973290019852014;0.0015340191301209168;0.0018949648077964266;0.0015340191301209168;0.001173073452445407;0.00036094567767550983;0.0;0.0;0.0004511820970943873;9.023641941887746e-05;0.0
Zuidlaren;0.32095050326865204;0.3048147763826917;0.11528483968039846;0.1213033101587631;0.06366089031856387;0.01618761025215316;0.010117256407595724;0.0009339005914703746;0.02464459894157933;0.0;0.004928919788315866;0.0038393690982670954;0.00513645325308706;0.0034761855349175054;0.001764034450555152;0.001400850887205562;0.00020753346477119436;0.0005188336619279859;0.0;0.0003631835633495901;0.00020753346477119436;0.0002594168309639929
Zundert;0.2762161084529506;0.2635566188197767;0.2850877192982456;0.06429425837320574;0.04734848484848485;0.02681419457735247;0.001893939393939394;0.0004984051036682615;0.0014952153110047847;0.007675438596491228;0.004884370015948963;0.005582137161084529;0.003987240829346092;0.004086921850079745;0.0008971291866028708;0.0017942583732057417;0.0011961722488038277;0.00039872408293460925;0.0017942583732057417;9.968102073365231e-05;9.968102073365231e-05;0.0002990430622009569
Zutphen;0.36038173845757027;0.1925199896827444;0.12685065772504514;0.1067835955635801;0.10884704668558164;0.05370131545009028;0.011091049780758318;0.0012896569512509672;0.011039463502708279;0.004436419912303327;0.0033015217952024763;0.0054165591952540625;0.002837245292752128;0.001341243229301006;0.0029404178488522054;0.003868970853752902;0.0007737941707505803;0.0009285530049006964;0.0007222078927005416;0.00041269022440030954;0.0003611039463502708;0.00015475883415011607
Zwartsluis;0.25903179190751446;0.16690751445086704;0.33923410404624277;0.036127167630057806;0.03829479768786127;0.01625722543352601;0.050216763005780346;0.020592485549132948;0.05960982658959538;0.002890173410404624;0.000722543352601156;0.002167630057803468;0.002167630057803468;0.000361271676300578;0.001445086705202312;0.000722543352601156;0.0;0.000361271676300578;0.0;0.0018063583815028901;0.000722543352601156;0.000361271676300578
Zwijndrecht;0.2935725965368328;0.25650916104146576;0.16535994297933002;0.07454614062303468;0.05328917026539768;0.02427571171020083;0.0361410423043059;0.04100457003899208;0.029265020334577167;0.0060374827051276675;0.003186449205484047;0.0048216007714561235;0.003941134543625005;0.0019705672718125025;0.0009643201542912247;0.0014255167498218105;0.0005450505219906923;0.0012158819336715442;0.0010901010439813845;0.00012578088969015974;0.0002934887426103727;0.00041926963230053246
