RegioNaam;VVD;Partij van de Arbeid;PVV;CDA;SP;Democraten 66;GROENLINKS;ChristenUnie;Staatkundig Gereformeerde Partij;Partij voor de Dieren;TROTS op Nederland Lijst Rita Verdonk;Partij voor Mens en Spirit;Piratenpartij;Lijst 17;Partij TTn;Nieuw Nederland;Heel NL;Evangelische Partij Nederland
Midden-Drenthe;0.2050384203871219;0.2557144246668612;0.1122945238790001;0.16345686217294036;0.0904094932399572;0.046493531757611124;0.06059721816943877;0.039587588755957595;0.003647505106507149;0.010067114093959731;0.008121778037155919;0.0026748370781052425;0.0006322342184612392;0.0007781344227215252;4.8633401420095325e-05;0.00024316700710047662;0.0001945336056803813;0.0
Mill en Sint Hubert;0.18344889960807959;0.11245100994874888;0.1573711184805547;0.2481157672595719;0.20485378353934278;0.03768465480856195;0.03225806451612903;0.0037684654808561955;0.0006029544769369913;0.00618028338860416;0.008592101296352125;0.0018088634308109737;0.0006029544769369913;0.0013566475731082302;0.0004522158577027434;0.0;0.0004522158577027434;0.0
Millingen aan de Rijn;0.15389065663870408;0.24443158808215215;0.16835406421752966;0.12091408735898178;0.19872722013306335;0.04339022273647671;0.04223315013017067;0.0054960948799537175;0.0005785363031530228;0.012438530517789991;0.0054960948799537175;0.0026034133641886026;0.0005785363031530228;0.0002892681515765114;0.0002892681515765114;0.0002892681515765114;0.0;0.0
Moerdijk;0.22744032602367553;0.14040364836017855;0.1841645643314574;0.1721812536386571;0.12851736852319037;0.046138171938676496;0.04317873083640598;0.026829031632058995;0.003735687948767708;0.014942751795070833;0.00892683873471764;0.002183194255773336;0.0006792159906850379;0.0004366388511546672;0.0001455462837182224;9.703085581214826e-05;0.0;0.0
Montferland;0.18169669372401503;0.18120174222926153;0.19139774302118392;0.21673925955256385;0.11586814492179766;0.04479311027519303;0.04182340130667195;0.00593941793704217;0.0003464660463274599;0.009651554147693526;0.006038408235992873;0.0024252623242922195;0.0006929320926549198;0.000593941793704217;0.0002969708968521085;9.899029895070283e-05;0.0003464660463274599;4.9495149475351414e-05
Montfoort;0.26091756624141316;0.11935721295387634;0.1422963689892051;0.18020117762512267;0.06329735034347399;0.05973994111874387;0.0534838076545633;0.05740922473012758;0.04735034347399411;0.007237487733071639;0.004906771344455349;0.002208047105004907;0.0009813542688910696;0.0004906771344455348;0.0001226692836113837;0.0;0.0;0.0
Mook en Middelaar;0.22204536410664544;0.177875049741345;0.116991643454039;0.1482292081177875;0.13529645841623558;0.08555511341026661;0.08197373656983685;0.007560684440907282;0.0;0.014126541981695185;0.0029844807003581377;0.00477516912057302;0.0003979307600477517;0.0019896538002387586;0.00019896538002387584;0.0;0.0;0.0
Muiden;0.2898300911105639;0.20610687022900764;0.10243782319625708;0.10539276040384142;0.06377739473036198;0.1253385865550357;0.07535089879340064;0.006894853484363458;0.0004924895345973898;0.015759665107116475;0.005171140113272593;0.0014774686037921695;0.0012312238364934746;0.0002462447672986949;0.0004924895345973898;0.0;0.0;0.0
Naarden;0.38205250596658713;0.15159904534606206;0.08429594272076373;0.10195704057279237;0.051455847255369926;0.11770883054892602;0.06883054892601433;0.013556085918854415;0.0031503579952267304;0.01785202863961814;0.003054892601431981;0.003054892601431981;9.546539379474941e-05;0.0005727923627684964;0.00038186157517899763;0.00038186157517899763;0.0;0.0
Neder-Betuwe;0.14921465968586387;0.14875269479519557;0.15714505697566986;0.12927317523868187;0.044810594394825994;0.027563905143209118;0.019864490298737297;0.047428395441946415;0.2637819525716046;0.005774561133353865;0.004157684016014783;0.001154912226670773;0.0005389590391130274;0.0002309824453341546;0.0001539882968894364;0.0;0.0001539882968894364;0.0
Nederlek;0.24165162454873645;0.17847472924187727;0.15861913357400723;0.11574909747292418;0.08664259927797834;0.05155685920577617;0.04490072202166065;0.0391471119133574;0.0585514440433213;0.014553249097472925;0.00631768953068592;0.0013537906137184115;0.0010153429602888086;0.0009025270758122744;0.0002256317689530686;0.0003384476534296029;0.0;0.0
Nederweert;0.2014329580348004;0.11177072671443193;0.22968270214943706;0.2361310133060389;0.11678607983623336;0.03449334698055271;0.04022517911975435;0.0041965199590583415;0.0006141248720573184;0.009416581371545548;0.009518935516888434;0.0032753326509723643;0.0008188331627430911;0.0012282497441146367;0.00010235414534288638;0.0;0.0003070624360286592;0.0
Neerijnen;0.22510578279266572;0.14414668547249648;0.18575458392101551;0.1554301833568406;0.059802538787023976;0.03709449929478138;0.0307475317348378;0.03385049365303244;0.11086036671368124;0.00930888575458392;0.004090267983074753;0.001692524682651622;0.0004231311706629055;0.0011283497884344146;0.00028208744710860365;0.00014104372355430183;0.00014104372355430183;0.0
Niedorp;0.2915601023017903;0.18115942028985507;0.15160556976413753;0.11821540210287014;0.0966183574879227;0.06067064506962205;0.0639386189258312;0.00639386189258312;0.00042625745950554135;0.013782324524012504;0.008098891730605285;0.004546746234725774;0.0011366865586814436;0.0007104290991759022;0.0005683432793407218;0.00042625745950554135;0.00014208581983518045;0.0
Nieuwegein;0.21616896887717085;0.20112340230412104;0.18877170860319825;0.10219521980856308;0.11325729351751017;0.0612999369519115;0.06620049292141915;0.0241015647389236;0.004155442196366137;0.012065111480483752;0.005903593741044305;0.0021780248753367343;0.0012609617699317933;0.0010316959935805583;5.7316444087808795e-05;0.00017194933226342637;5.7316444087808795e-05;0.0
Nieuwkoop;0.287920298879203;0.10099626400996264;0.15759651307596514;0.20523038605230387;0.07409713574097136;0.05946450809464508;0.04769613947696139;0.030012453300124534;0.014134495641344957;0.010647571606475717;0.007036114570361146;0.0031755915317559155;0.00049813200498132;0.0006849315068493151;0.00024906600249066;0.00018679950186799502;0.00037359900373599005;0.0
Nieuw-Lekkerland;0.10438190238688992;0.1396508728179551;0.12700391877449235;0.11453509084431777;0.05610972568578554;0.020662629141432135;0.02190951193444959;0.15122907018168863;0.25133594584966157;0.009440684004275026;0.0021375133594584966;0.0005343783398646241;0.00017812611328820805;0.0005343783398646241;0.0003562522265764161;0.0;0.0;0.0
Nijefurd;0.16013308259800377;0.19615217705771734;0.11427744828583827;0.24634746130478807;0.10212642846810357;0.048459424273108634;0.07015767394763489;0.03847822942282656;0.0023144799652828007;0.010704469839432953;0.004628959930565601;0.004194994937075076;0.0011572399826414003;0.0005786199913207002;0.0;0.0;0.0;0.0002893099956603501
Nijkerk;0.2201188455008489;0.1118421052631579;0.13624787775891342;0.21761460101867572;0.058828522920203734;0.04533106960950764;0.0383276740237691;0.09482173174872666;0.060398981324278435;0.007427843803056027;0.004371816638370119;0.0028862478777589135;0.0006791171477079797;0.00033955857385398983;4.244482173174873e-05;0.00021222410865874363;0.00025466893039049235;0.00025466893039049235
Nijmegen;0.13545337700568016;0.2479787719225507;0.11537584476968366;0.08166797960114433;0.13188772337161575;0.10899083709938223;0.14508271487209254;0.010075044570670426;0.000611551059330818;0.013858368920767859;0.002798623491852896;0.0031199469298063766;0.001316389568390066;0.0013267548405821138;0.0001969401716489075;0.00015547908288071646;0.00010365272192047764;0.0
Noord-Beveland;0.23745462310484733;0.16335682254964767;0.14648729446935724;0.17104420243433696;0.09054025197522955;0.045270125987614776;0.046551355968396324;0.02775998291693359;0.03886397608370702;0.01580183642963912;0.008327994875080076;0.0049113815929959425;0.0019218449711723255;0.00042707666026051675;0.0006406149903907751;0.0006406149903907751;0.0;0.0
Noordenveld;0.21440474950525987;0.2860118737631497;0.1110301010311426;0.10452036246224351;0.09108426205603583;0.06119154254765129;0.0702530986355588;0.03676700343714196;0.0038537652327882512;0.012446620143735028;0.0034892198729299033;0.0033329861472763253;0.0007811686282678887;0.00041662326840954066;0.00020831163420477033;5.207790855119258e-05;0.00015623372565357776;0.0
Noordoostpolder;0.21757613232338846;0.14534703972793322;0.12007265419693924;0.2193924872468697;0.07663471943113309;0.04366980986242078;0.04312876797031999;0.08587107744628227;0.02767042819601175;0.008849899520791467;0.005680939867058278;0.0033235430514762716;0.000579687741536559;0.000772916988715412;0.0001159375483073118;0.000193229247178853;0.0;0.0011207296336373474
Noordwijk;0.32394458240752844;0.13730231342308194;0.1582146124689583;0.1458632858449876;0.06946804339302053;0.06678865507776761;0.05966540321526598;0.013592994379819631;0.00235263364266109;0.012285975689452359;0.005097372892432362;0.002875441118807999;0.0011109658868121814;0.0009802640177754543;0.00013070186903672723;0.0003267546725918181;0.0;0.0
Noordwijkerhout;0.2941488234047064;0.1161755352978588;0.16323934704261184;0.1878312486750053;0.07324570701717194;0.06529573881704473;0.06190375238499046;0.009221963112147551;0.000741997032011872;0.011871952512189952;0.009327962688149248;0.004663981344074624;0.0008479966080135679;0.0012719949120203519;0.00010599957600169599;0.00010599957600169599;0.0;0.0
Nuenen, Gerwen en Nederwetten;0.24457762557077625;0.1569634703196347;0.13156392694063926;0.17851027397260275;0.1115154109589041;0.08975456621004566;0.05836187214611872;0.007705479452054794;0.0005707762557077625;0.009631849315068493;0.003567351598173516;0.0034960045662100455;0.001355593607305936;0.001783675799086758;0.00021404109589041095;0.00028538812785388126;0.00014269406392694063;0.0
Nunspeet;0.15441308646413807;0.07675714542513032;0.11372760500928755;0.20013182335670202;0.04182395589909521;0.025465875726526456;0.022290131224159626;0.13841452453712025;0.21283480136616933;0.007370124033794715;0.003415423332734136;0.0014380729822038468;0.00041943795314278864;0.0004793576607346156;5.991970759182695e-05;0.0001198394151836539;0.0001198394151836539;0.0007190364911019234
Nuth;0.1581575461123;0.15163558544787525;0.26087842657698973;0.16916335473351676;0.1149495567104861;0.039539386528075;0.06155100377050851;0.005910526852134923;0.0008152450830530929;0.01528584530724549;0.017527769285641495;0.0029552634260674613;0.0007133394476714562;0.0003057169061449098;0.00010190563538163661;0.00040762254152654643;0.00010190563538163661;0.0
Oegstgeest;0.30680915589573254;0.18160155967939923;0.08477146364358437;0.10924976532601632;0.05300021662213878;0.13242833417575275;0.08072785038630947;0.02361181312730161;0.0036825763593039207;0.01530796447396924;0.002599465665391003;0.002455050906202614;0.0018773918694490576;0.0014441475918838904;0.0;0.00043324427756516714;0.0;0.0
Oirschot;0.19698977659977282;0.12201817493373722;0.16594093146535402;0.2687429004165089;0.11756910261264672;0.05774327906096176;0.04032563422945854;0.003786444528587656;0.0006626277925028399;0.009087466868610375;0.011927300265051117;0.0029344945096554335;0.0006626277925028399;0.0013252555850056798;0.0001893222264293828;0.0;9.46611132146914e-05;0.0
Oisterwijk;0.2662040068089564;0.14737462354327616;0.13866701584391777;0.18646065208851642;0.11064554144297499;0.07345816420060233;0.049561346078302995;0.00818384182270525;0.00045829514207149406;0.00942778577975645;0.004386539216970014;0.0023569464449391124;0.00045829514207149406;0.0019641220374492603;0.00013094146916328402;0.00013094146916328402;0.00013094146916328402;0.0
Oldambt;0.12968016103779914;0.3031983896220085;0.1651532095728025;0.0879445314247372;0.15558040706777007;0.03529411764705882;0.057392082308208456;0.03775441735629613;0.002102437933348244;0.01690896891075822;0.003981212256765824;0.002147170655334377;0.0011630507716394543;0.00125251621561172;8.946544397226571e-05;8.946544397226571e-05;0.0;0.0002683963319167971
Oldebroek;0.10788318958995309;0.11892873354516569;0.12361930700559842;0.22159176880012105;0.0459222272658496;0.019518837948252384;0.021485852625208048;0.20320774701165079;0.12535935845059767;0.005371463156302012;0.004312301407172038;0.0011348161597821154;0.0003782720532607051;0.0005295808745649871;0.0;0.0003026176426085641;0.0;0.00045392646391284613
Oldenzaal;0.19601399342732959;0.18159652284533023;0.14216050037103783;0.214512880313792;0.11258348351531856;0.07118626099862185;0.05427753630870349;0.008321848828580515;0.0005300540655146825;0.008268843422029047;0.005565567687904166;0.002809286547227817;0.001272129757235238;0.0003180324393088095;0.000212021626205873;0.00015901621965440474;0.000212021626205873;0.0
Olst-Wijhe;0.1881207028265852;0.23653552330022917;0.09921695951107716;0.21972880061115355;0.09491978609625669;0.05624522536287242;0.06369365928189458;0.016520244461420933;0.003628724216959511;0.010408708938120704;0.006016042780748663;0.0025783040488922843;0.0004774637127578304;0.0010504201680672268;0.00019098548510313216;0.00028647822765469827;0.0003819709702062643;0.0
Ommen;0.1765986394557823;0.13442176870748299;0.09034013605442177;0.30421768707482993;0.06693877551020408;0.044535147392290246;0.03800453514739229;0.11736961451247166;0.011247165532879818;0.008526077097505668;0.004081632653061225;0.0021768707482993197;0.00045351473922902497;0.0010884353741496598;0.0;0.0;0.0;0.0
Onderbanken;0.13258752848560182;0.13424487259167184;0.33996270975761345;0.1485394655065258;0.13196602444582556;0.03211104205510669;0.05179200331468821;0.0033146882121400456;0.0004143360265175057;0.01160140874249016;0.0074580484773151025;0.004143360265175057;0.0006215040397762585;0.0006215040397762585;0.00020716801325875285;0.0004143360265175057;0.0;0.0
Oost Gelre;0.22257973468811743;0.15653401072537398;0.11572114027660176;0.2710697149308496;0.11374541349139147;0.0550381033022862;0.04143381315269545;0.007451312447078747;0.0011289867344058708;0.005814281682190234;0.0036127575500987863;0.004007902907140841;0.0006209427039232289;0.0005080440304826418;0.00016934801016088062;0.00016934801016088062;0.0002822466836014677;0.00011289867344058707
Oosterhout;0.23486658701712465;0.1743993097039692;0.1935483870967742;0.13009425195805124;0.11688570290720829;0.0667396787468472;0.051772202309836715;0.007998141510686313;0.0012279304393999733;0.010321253152794372;0.006869772998805257;0.003219168989778309;0.0008296827293243063;0.0007964954201513341;0.00023231116421080578;9.956192751891676e-05;9.956192751891676e-05;0.0
Oostflakkee;0.186532631243019;0.15988511249401627;0.20137226743258338;0.13834370512206798;0.08345300781873305;0.028562310515398117;0.035264081697782036;0.06749640976543801;0.07276208712302537;0.016116164033827988;0.006861337162916866;0.0023934897079942556;0.00015956598053295037;0.0004786979415988511;0.0;0.00015956598053295037;0.00015956598053295037;0.0
Ooststellingwerf;0.16274369172589165;0.2625024450674839;0.1309252135358936;0.15335463258785942;0.1159940014344396;0.04166394992501793;0.0627893329855904;0.0388602725435222;0.004890134967725109;0.013757579709199974;0.005802960161700463;0.0044989241703071005;0.0011736323922540261;0.00045641259698767686;0.00013040359913933625;0.0002608071982786725;0.0;0.00019560539870900438
Oostzaan;0.2803166606693055;0.19377473911478948;0.20888808924073407;0.05811442965095358;0.07970492983087442;0.06531126304426052;0.06495142137459518;0.016192875134940627;0.0025188916876574307;0.01493342929111191;0.009715725080964376;0.0028787333573227778;0.0014393666786613889;0.0005397625044980209;0.0001799208348326736;0.0003598416696653472;0.0001799208348326736;0.0
Opmeer;0.2583796783405982;0.14143995190139785;0.1415902600330678;0.213738163234631;0.0933413497670224;0.058169246956260336;0.052457537952803245;0.006162633398466857;0.0006012325266796934;0.012926499323613408;0.011573726138584097;0.005110476476777394;0.00135277318502931;0.00135277318502931;0.00045092439500977;0.0006012325266796934;0.00045092439500977;0.0003006162633398467
Opsterland;0.15605819504432825;0.2701750397817686;0.09269152080018186;0.15367128892930212;0.11332120936576495;0.04410093203000682;0.06495794498749716;0.0770629688565583;0.007785860422823369;0.008865651284382815;0.003807683564446465;0.005285292111843601;0.0007956353716753807;0.0005683109797681291;0.00011366219595362583;0.00022732439190725165;0.0;0.0005114798817913162
Oss;0.18083832335329342;0.1592814371257485;0.18511212868380886;0.14326640835975107;0.1927674063637431;0.062392861336151226;0.04961841023834684;0.004978278736644358;0.000493131384290243;0.009017259598450159;0.007890102148643888;0.002089937771515792;0.0008453680873547023;0.0007749207467418105;0.00021134202183867559;0.00014089468122578373;0.00028178936245156747;0.0
Oud-Beijerland;0.23632245735720858;0.1375893552268384;0.15266473211126053;0.12081534432727016;0.08408238374973459;0.05973529619930639;0.04926038643923845;0.05393162998089037;0.08054356288484676;0.013801401373062495;0.005449784131927242;0.003538820864887819;0.0013447519286573714;0.0007077641729775639;7.077641729775638e-05;0.00014155283459551277;0.0;0.0
Oude IJsselstreek;0.17549510337323176;0.19120783460282917;0.1499455930359086;0.22232861806311208;0.1268335146898803;0.05479869423286181;0.04500544069640914;0.014319912948857453;0.001218715995647443;0.00927094668117519;0.0046572361262241565;0.002524483133841132;0.0006528835690968443;0.0006964091403699673;0.00026115342763873776;0.00034820457018498366;0.00034820457018498366;8.705114254624592e-05
Ouder-Amstel;0.2781936127744511;0.20172155688622753;0.10953093812375249;0.11739021956087824;0.05800898203592814;0.11077844311377245;0.07946606786427146;0.01347305389221557;0.008857285429141716;0.015219560878243513;0.003243512974051896;0.001746506986027944;0.000998003992015968;0.0007485029940119761;0.000249500998003992;0.00037425149700598805;0.0;0.0
Ouderkerk;0.19936771389053548;0.1379174076269512;0.13949812290061253;0.15214384508990317;0.05315155107686228;0.03793716656787196;0.031219126654811302;0.09681881051175657;0.1349535664888362;0.010867417506421655;0.004544556411776329;0.0009879470460383323;0.00019758940920766647;0.00039517881841533294;0.0;0.0;0.0;0.0
Oudewater;0.26543107727949694;0.10359093165646202;0.1469468806883998;0.2417673341055767;0.059407579017044514;0.04650008274036075;0.03988085388052292;0.048982293562799935;0.028131722654310774;0.007943074631805394;0.008274036074797287;0.0016548072149594572;0.00033096144299189144;0.0006619228859837829;0.00016548072149594572;0.00016548072149594572;0.00016548072149594572;0.0
Overbetuwe;0.22434722858451672;0.1646816307833257;0.14387692777523287;0.16762101084134984;0.09928996793403573;0.07546953733394411;0.059322033898305086;0.028477630172545426;0.01813253931898;0.010116048251641472;0.00465719957245381;0.002099557184302947;0.0006107802717972209;0.0006871278057718735;7.634753397465261e-05;0.00011452130096197893;0.00026721636891128414;0.00015269506794930523
Papendrecht;0.23078966946540547;0.15777447125092997;0.16585184397916888;0.12780316718035922;0.09384631735572324;0.05223721968328197;0.04091826974173664;0.06902965246041025;0.039058348389839515;0.013072590073334042;0.005951748326070783;0.0017536401317887129;0.0011690934211924754;0.0004251248804336274;0.0;0.0002125624402168137;0.00010628122010840685;0.0
Peel en Maas;0.18458018943650667;0.10414994381120565;0.2587493979772034;0.2436988280622893;0.10728046235350779;0.03503772676192005;0.04077701075614063;0.004454968694814577;0.0005618879434901268;0.009190881361374217;0.007023599293626585;0.001966607802215444;0.0012040455931931289;0.0009231016214480655;8.026970621287526e-05;4.013485310643763e-05;0.0002809439717450634;0.0
Pekela;0.09606547960941987;0.2956634118322803;0.22487076392877656;0.08788052843193567;0.16499138426191845;0.02067777139574957;0.05327398047099368;0.03259620907524411;0.002871912693854107;0.012923607122343481;0.005169442848937392;0.0017231476163124641;0.0007179781734635267;0.0002871912693854107;0.0;0.00014359563469270534;0.0;0.00014359563469270534
Pijnacker-Nootdorp;0.30598490953043733;0.12240861475349792;0.1580104021683393;0.14050252728737822;0.06409786828803751;0.08178887993553585;0.062193245916050105;0.0257124020218299;0.007581862134642151;0.013185847190682002;0.014650941322980001;0.00201450443190975;0.0006592923595341001;0.0008790564793788001;7.32547066149e-05;7.32547066149e-05;0.00018313676653725002;0.0
Purmerend;0.24894124181342714;0.21841660688250678;0.20548008608919024;0.06424290111314249;0.10724121172849506;0.05748536252343153;0.05720765545810095;0.010483441716229664;0.0010645437504339173;0.01501932378329592;0.008446923237138691;0.0025919326097521463;0.0016893846474277383;0.0009025479623244082;0.00020828029899794034;0.00013885353266529355;4.628451088843119e-05;0.00039341834255166507
Putten;0.1973837408396685;0.07978905554414081;0.1256763235394836;0.26087254297650847;0.04369563728511746;0.030956783781932746;0.028765153071707416;0.12937470036298884;0.0870488322717622;0.007670707485788644;0.005068146017396069;0.0017806999520580782;0.0006848845969454147;0.0006163961372508733;6.848845969454146e-05;0.0002054653790836244;0.00013697691938908293;0.0002054653790836244
Raalte;0.1778713386753588;0.16279596179093667;0.09144823215174974;0.33532527502376747;0.09746932862510752;0.054370953868441305;0.0466295441169813;0.01761057539952012;0.0009506994431617547;0.006066367875413102;0.005115668432251347;0.0021730272986554395;0.0005885282267191815;0.0009506994431617547;4.5271402055321653e-05;9.054280411064331e-05;0.0004979854226085382;0.0
Reeuwijk;0.2972040452111838;0.08947055324211779;0.13361094586555622;0.1837001784651993;0.04592504461629982;0.057108863771564544;0.04164187983343248;0.06067816775728733;0.07293277810826888;0.008685306365258775;0.005829863176680547;0.0019036287923854848;0.000594883997620464;0.0004759071980963712;0.0001189767995240928;0.0;0.0001189767995240928;0.0
Reimerswaal;0.12919314616684097;0.10119861636232001;0.14109886573887861;0.16120987852948274;0.06540101359504465;0.018904352023167887;0.0204327889952538;0.04561177700909018;0.29957364652883917;0.008285737269728904;0.00651596814415574;0.0012871048185986646;0.0006435524092993323;0.0004022202558120827;0.0;0.00024133215348724963;0.0;0.0
Renkum;0.23331645569620252;0.21144303797468356;0.10055696202531646;0.13483544303797468;0.08065822784810127;0.10237974683544304;0.08582278481012658;0.02081012658227848;0.004607594936708861;0.015139240506329114;0.003189873417721519;0.0046582278481012655;0.0012658227848101266;0.00045569620253164554;0.00025316455696202533;0.00025316455696202533;0.00020253164556962027;0.0001518987341772152
Renswoude;0.2203742203742204;0.060291060291060294;0.1340956340956341;0.28135828135828134;0.04331254331254331;0.02390852390852391;0.021483021483021482;0.060984060984060985;0.14102564102564102;0.006237006237006237;0.005544005544005544;0.0010395010395010396;0.0003465003465003465;0.0;0.0;0.0;0.0;0.0
Reusel-De Mierden;0.1926070038910506;0.12006670372429128;0.16342412451361868;0.2662590327959978;0.15327959977765426;0.04446914952751529;0.030989438576987216;0.005141745414118955;0.0008337965536409116;0.009866592551417454;0.009171762090050028;0.0016675931072818232;0.00027793218454697053;0.0011117287381878821;0.00027793218454697053;0.0004168982768204558;0.00013896609227348526;0.0
Rheden;0.19528746465598493;0.2354005655042413;0.12999057492931196;0.11528746465598493;0.11419415645617342;0.07849198868991518;0.07958529688972667;0.022846371347785107;0.002639019792648445;0.01594721960414703;0.0037323279924599433;0.0036946277097078227;0.000829406220546654;0.0008671065032987747;0.00022620169651272384;7.540056550424128e-05;0.000414703110273327;0.0004901036757775683
Rhenen;0.20490872565289545;0.13966285265088654;0.16682679710018342;0.12647392785396105;0.05196960433225609;0.05633679797362215;0.04672897196261682;0.048213817800681284;0.14429207791073456;0.009258450519696043;0.0028823478033015984;0.001135470346755175;0.0007860948554458904;0.0002620316184819635;0.00017468774565464234;0.0;8.734387282732117e-05;0.0
Ridderkerk;0.17622766181108274;0.16237423036491966;0.1974020123141613;0.11777293887971167;0.09329478900735846;0.041672923862441806;0.04148520798918757;0.061007658807628776;0.08631175852230065;0.01329028382640036;0.005331130800420483;0.0018771587325424237;0.0009385793662712119;0.0007508634930169695;0.0;3.7543174650848474e-05;0.00022525904790509084;0.0
Rijnwaarden;0.1606675392670157;0.18668193717277487;0.22971204188481675;0.17032068062827224;0.13399869109947643;0.04368455497382199;0.04630235602094241;0.006380890052356021;0.0001636125654450262;0.009489528795811518;0.005235602094240838;0.0053992146596858635;0.0006544502617801048;0.0003272251308900524;0.0001636125654450262;0.0003272251308900524;0.0001636125654450262;0.0003272251308900524
Rijnwoude;0.24390455531453362;0.1272885032537961;0.13414316702819956;0.1843817787418655;0.07704989154013016;0.06759219088937093;0.04433839479392625;0.044598698481561824;0.05388286334056399;0.011193058568329717;0.007028199566160521;0.0023427331887201737;0.0006073752711496746;0.0013882863340563992;8.676789587852495e-05;0.0001735357917570499;0.0;0.0
Rijssen-Holten;0.13009937238493724;0.10394874476987448;0.1025976290097629;0.21168933054393305;0.04436889818688982;0.026717224546722453;0.021225592747559276;0.12238493723849372;0.22476464435146443;0.00527370990237099;0.004619944211994421;0.0008281032078103208;0.0003922594142259414;0.0006101813110181311;0.0001307531380753138;0.0002615062761506276;8.716875871687587e-05;0.0
Rijswijk;0.22745112423431024;0.18310530755969628;0.1986208414334446;0.1042071672229762;0.080952206286909;0.08326303048087151;0.07170890951105895;0.018706672046363202;0.003227817921725415;0.017019403587279464;0.006675714338113928;0.0023475039430730293;0.001320470967978579;0.0009169937277629021;7.335949822103217e-05;0.00025675824377361257;0.00014671899644206433;0.0
Roerdalen;0.1590671491757137;0.12979493365500602;0.31467631684760755;0.1769199839163651;0.10840369923602734;0.037474869320466425;0.0415761962203458;0.0051467631684760755;0.0005629272215520708;0.014153598713309208;0.006915963007639726;0.003297145154804986;0.0008845999195818255;0.0004825090470446321;8.041817450743868e-05;0.00016083634901487736;0.0004020908725371934;0.0
Roermond;0.18775523979884573;0.16480475210098214;0.2677106888521381;0.1244051436093017;0.11076985385939452;0.054777414020047925;0.05626244557696851;0.006311384116912485;0.0005737621924465895;0.015356576327246954;0.0062101319653042625;0.002531303790205542;0.0010462722332849573;0.0007762664956630328;0.00013500286881096223;0.0003375071720274056;0.00023625502041918392;0.0
Roosendaal;0.21640046747175692;0.17612972341254382;0.2158891702376315;0.14847097779509155;0.11360537592520452;0.051470588235294115;0.046455005843396964;0.007109466303077522;0.0009008570315543436;0.011272886638098948;0.007864238410596027;0.0022156213478768992;0.0007791195948578107;0.0006086871834826646;0.00038955979742890534;0.0001460849240358395;0.000292169848071679;0.0
Rotterdam;0.17439725641601517;0.2626724989216032;0.19219347685814003;0.06319226834076624;0.09502012413148954;0.07968015286497046;0.07751979437379906;0.021906605492158896;0.006794790897974753;0.017685707053962618;0.004117514946044512;0.001917942026815539;0.0014402389941142709;0.0006024762128844351;0.0003351051124919343;0.00018537729627213386;0.00014616286821456708;0.00019250719228260056
Rozendaal;0.4349056603773585;0.12924528301886792;0.07075471698113207;0.10943396226415095;0.03207547169811321;0.11037735849056604;0.07641509433962264;0.011320754716981131;0.0037735849056603774;0.013207547169811321;0.0018867924528301887;0.0047169811320754715;0.0;0.0009433962264150943;0.0;0.0;0.0009433962264150943;0.0
Rucphen;0.1769403543798353;0.12087180766991099;0.38698943515514517;0.14591132185342318;0.0880958322934864;0.026703269278762168;0.026620081523999667;0.0029947591714499623;0.0004159387738124948;0.011895848931037352;0.009982530571499875;0.0013310040761999834;0.0004991265285749938;0.0007486897928624906;0.0;0.0;0.0;0.0
Schagen;0.2608423499955289;0.2225699722793526;0.1307341500491818;0.10238755253509792;0.10802110346060985;0.07126889027988911;0.06357864615934901;0.010641151748189215;0.0008942144326209425;0.015291066797818116;0.006438343914870786;0.003308593400697487;0.001073057319145131;0.0008942144326209425;0.0012519002056693195;0.00026826432978628275;0.000357685773048377;0.0001788428865241885
Schermer;0.29393939393939394;0.17757575757575758;0.13090909090909092;0.1590909090909091;0.07696969696969697;0.06303030303030303;0.05515151515151515;0.011212121212121211;0.0012121212121212121;0.011515151515151515;0.012121212121212121;0.0027272727272727275;0.0009090909090909091;0.0006060606060606061;0.0;0.0012121212121212121;0.0012121212121212121;0.0006060606060606061
Scherpenzeel;0.21879978757302176;0.0888652858913082;0.12409275978049213;0.20623119136130288;0.034873428925473536;0.03186404673393521;0.02743848468755532;0.07895202690741725;0.1775535493007612;0.0053106744556558685;0.003186404673393521;0.0015932023366967605;0.0007080899274207824;0.0001770224818551956;0.0;0.0001770224818551956;0.0;0.0001770224818551956
Schiedam;0.18368000854449815;0.22346532802862407;0.22245066887399537;0.08216068996822515;0.11377533310191984;0.06330939093749166;0.06290886758698032;0.015887426236949616;0.003925128835011081;0.017249205628688154;0.00632826893807909;0.0019492136391551628;0.0016554965154468506;0.0006675389175188913;0.00032041868040906784;0.00013350778350377826;0.00013350778350377826;0.0
Schiermonnikoog;0.22039473684210525;0.2598684210526316;0.05701754385964912;0.15789473684210525;0.07017543859649122;0.07894736842105263;0.09210526315789473;0.03508771929824561;0.0043859649122807015;0.017543859649122806;0.003289473684210526;0.0021929824561403508;0.0;0.0010964912280701754;0.0;0.0;0.0;0.0
Schijndel;0.20222518216720206;0.15764318733840008;0.18122698425135156;0.1815403901903941;0.15482253388701717;0.052182088850583716;0.04528715819164773;0.0040742772075530835;0.00023505445428190864;0.008618663323669984;0.007365039567499804;0.0027423019666222674;0.0007835148476063622;0.0008618663323669984;7.835148476063621e-05;0.00023505445428190864;7.835148476063621e-05;0.0
