RegioNaam;CDA;Lijst Pim Fortuyn;VVD;Partij van de Arbeid;GL;SP;Democraten 66;ChristenUnie;Staatkundig Gereformeerde Partij;LN;Verenigde Senioren Partij;Vrije Indische Partij & OuderenUnie;Duurzaam Nederland;Partij van de Toekomst;Nieuwe Midden Partij;Republikeinse Volkspartij
Nederweert;0.43059071729957804;0.19324894514767932;0.15073839662447258;0.0989451476793249;0.03681434599156118;0.036286919831223625;0.03238396624472574;0.0016877637130801688;0.0007383966244725738;0.014029535864978904;0.003059071729957806;0.0005274261603375527;0.0002109704641350211;0.0006329113924050633;0.00010548523206751055;0.0
Neede;0.3321048321048321;0.1268086268086268;0.14946764946764945;0.21962871962871963;0.04873054873054873;0.04013104013104013;0.046546546546546545;0.020202020202020204;0.000819000819000819;0.01283101283101283;0.0020475020475020475;0.0001365001365001365;0.0;0.000546000546000546;0.0;0.0
Neerijnen;0.27340560326622554;0.16190342108968042;0.15824299591721808;0.1689427002674926;0.030691257215261156;0.027593974377023794;0.030268900464592425;0.022807264536111503;0.10953118400675771;0.012670702520061946;0.0030972828382373643;0.00014078558355624384;0.0002815711671124877;0.00042235675066873153;0.0;0.0
Niedorp;0.23251472066637943;0.17937670544305614;0.21054143329024846;0.1622863708171765;0.05988797931925894;0.05816458423093494;0.054143329024845616;0.00315955766192733;0.0007180812868016659;0.03317535545023697;0.004308487720809996;0.0008616975441619991;0.0005744650294413328;0.0;0.0002872325147206664;0.0
Nieuwegein;0.24573378839590443;0.1890097097653253;0.1674206947641347;0.14546127999576686;0.0772283514564648;0.05995184803026695;0.05791464931079186;0.01687964653279361;0.004947482604439506;0.025345926925417362;0.007460909595999683;0.0014551419424822076;0.0004497711458581369;0.0007407995343545784;0.0;0.0
Nieuwerkerk aan den IJssel;0.25574418264305576;0.21403483096736425;0.19903409922435242;0.10098053563588467;0.03936777403775794;0.03746524220693692;0.05063661642031319;0.04946582760134641;0.032562564027513535;0.015878823357236938;0.003366017854529489;0.0008049173130396604;0.00014634860237084735;0.0003658715059271184;0.00014634860237084735;0.0
Nieuwkoop;0.3293090909090909;0.18109090909090908;0.17978181818181818;0.09425454545454545;0.05018181818181818;0.040581818181818184;0.060945454545454546;0.02690909090909091;0.016145454545454546;0.017163636363636364;0.0020363636363636365;0.0002909090909090909;0.00014545454545454546;0.00043636363636363637;0.0007272727272727272;0.0
Nieuw-Lekkerland;0.21016531832571228;0.1275061554695744;0.07966936334857545;0.1387618712627506;0.0228631727048892;0.03482237073513894;0.018994020400984874;0.1201195919803025;0.2296869504045023;0.013014421385860007;0.002638058389025677;0.001055223355610271;0.0005276116778051355;0.00017587055926837847;0.0;0.0
Nijefurd;0.4224996493196802;0.12905035769392623;0.12456164960022444;0.12891008556599803;0.06396409033525038;0.05035769392621686;0.03282367793519428;0.0246878945153598;0.002665170430635433;0.016271566839668957;0.0036470753261326973;0.0;0.00042081638378454203;0.00014027212792818068;0.0;0.0
Nijkerk;0.3691098345786723;0.13903165896428107;0.14119120632315466;0.09048503433680301;0.041636073079082625;0.027469442404871938;0.03515743100246188;0.07109229905411826;0.06603895823435407;0.015030449617760117;0.00215954735887358;0.0008206279963719604;0.0003455275774197728;0.0003455275774197728;8.63818943549432e-05;0.0
Nijmegen;0.19473615408078784;0.1364329600418319;0.10891542115124841;0.1892675062094209;0.16367815591093293;0.11385027670050983;0.06700727700553401;0.006786788095341845;0.0007952416227286592;0.0092487690095429;0.00634014554011068;0.001383502549130681;0.0009368599938995164;0.000620942088979912;0.0;0.0
Noord-Beveland;0.33972240581625907;0.16325181758096496;0.16391275611368142;0.12491738268341045;0.04119850187265917;0.052434456928838954;0.028860982595285304;0.017184401850627893;0.046926635822868476;0.016523463317911435;0.003745318352059925;0.0;0.0002203128442388191;0.0006609385327164573;0.0004406256884776382;0.0
Noordenveld;0.19960732984293195;0.12983286347160694;0.203836085380588;0.23142368103101088;0.0743052758759565;0.048731373338703185;0.06393475634313331;0.026782118405155056;0.0029701973419250906;0.012484897301651228;0.004228755537656061;0.0008054772452678212;0.00025171163914619414;0.0004530809504631494;0.00035239629480467177;0.0
Noorder-Koggenland;0.23703703703703705;0.18306878306878308;0.20861678004535147;0.1414965986394558;0.0563869992441421;0.05895691609977324;0.050340136054421766;0.021164021164021163;0.010128495842781558;0.024489795918367346;0.007558578987150416;0.00045351473922902497;0.0;0.0;0.0003023431594860166;0.0
Noordoostpolder;0.39982812733522644;0.12419668211029741;0.13122104319234792;0.1216933193842475;0.04573307427888208;0.036541623075773425;0.035831714243013;0.06415334030787626;0.021969810192796292;0.014683903751307726;0.0028769989538185623;0.0007099088327604244;0.00037363622776864444;0.0;0.00018681811388432222;0.0
Noordwijk;0.29562780999543886;0.2216068286961621;0.1954127842575096;0.0983254056167329;0.054864142829217435;0.045220564279663776;0.049781716296344564;0.015964032058382746;0.003453443669772594;0.013618296735518343;0.0046263113312047955;0.0008470710888121457;0.0;0.00045611520166807844;0.00019547794357203363;0.0
Noordwijkerhout;0.35281135049921175;0.21219127693116133;0.1925380977404099;0.0793483972674724;0.052863899106673676;0.039936941671045716;0.041723594324750396;0.00441408302679979;0.0010509721492380452;0.016079873883342092;0.004939569101418812;0.0010509721492380452;0.00021019442984760903;0.0005254860746190226;0.00031529164477141355;0.0
Nuenen, Gerwen en Nederwetten;0.339078208643426;0.1530225878051965;0.1966966966966967;0.10347303825564695;0.0641728685206946;0.05105105105105105;0.06743700221961091;0.0050920485703094395;0.0005222613918266092;0.0127301214257736;0.004308656482569526;0.0005222613918266092;0.0001305653479566523;0.0015015015015015015;0.0002611306959133046;0.0
Nunspeet;0.3366313447690416;0.11773315379661613;0.09946724430653943;0.05649552133950003;0.025115625548855453;0.022949476025993794;0.01820736490837773;0.10918564486856741;0.20197880686142497;0.008781687254844564;0.0018734266143668403;0.0008781687254844564;5.854458169896376e-05;0.00046835665359171006;0.0001756337450968913;0.0
Nuth;0.43563306995567547;0.1659279244555791;0.10820967431104259;0.10647523607631529;0.05964540373867797;0.0461553285796878;0.03121988822509154;0.001927153594141453;0.00048178839853536327;0.040181152437849296;0.0028907303912121796;0.00048178839853536327;0.0003854307188282906;0.0001927153594141453;0.0001927153594141453;0.0
Obdam;0.39481268011527376;0.1409702209414025;0.18419788664745437;0.09990393852065321;0.05739673390970221;0.04250720461095101;0.04250720461095101;0.005043227665706052;0.0007204610951008645;0.024975984630163303;0.005523535062439962;0.0009606147934678194;0.0;0.0;0.0004803073967339097;0.0
Oegstgeest;0.24795128185850687;0.14164348545222163;0.2470490940530787;0.11841214946244644;0.0762348695586798;0.044733478685813094;0.0866852116382227;0.018645214645515374;0.002856928050522517;0.01082625366513796;0.0033080219532365986;0.0007518231711901361;0.00022554695135704083;0.0006014585369521089;7.518231711901361e-05;0.0
Oirschot;0.4584292422428874;0.14584292422428874;0.15679955805174478;0.09437436700119695;0.038670472332197774;0.04603627658594973;0.034250989779946596;0.001381088297578492;0.001012798084890894;0.016296841911426205;0.003222539361016481;0.0009207255317189945;9.207255317189946e-05;0.002578031488813185;9.207255317189946e-05;0.0
Oisterwijk;0.35670129373526227;0.16251354279523295;0.174176279395832;0.1064941686316997;0.07303549805621057;0.05302402651201325;0.05206806449557071;0.004206232872347206;0.0006373080109616978;0.01128035179402205;0.0039513096679625265;0.0005098464087693582;0.0002549232043846791;0.0008285004142502071;0.0003186540054808489;0.0
Oldebroek;0.3730581285099555;0.09700240682663555;0.07089198453796222;0.09496025089344322;0.01750419371307709;0.019327547224855954;0.01699365472977901;0.16738385238129969;0.1306250455838378;0.00911676755889432;0.0012398803880096273;0.0005834731237692363;0.0007293414047115455;0.00036467070235577276;0.00021880242141346365;0.0
Oldenzaal;0.43624711612407074;0.11514996154832094;0.13309407844142526;0.1359138682389131;0.06259933350422968;0.051576518841322735;0.04270699820558831;0.003947705716482953;0.0007177646757241733;0.01276595744680851;0.0038964368110740834;0.0004614201486798257;0.0006152268649064342;0.0002563445270443476;5.126890540886952e-05;0.0
Olst;0.3806660940929478;0.10592613799026625;0.13627254509018036;0.20001908579062888;0.06012024048096192;0.043038457868117184;0.042656742055539654;0.011165187517892928;0.004103444985208512;0.01240576390876992;0.002099436969176448;0.001145147437732608;9.542895314438401e-05;9.542895314438401e-05;0.00019085790628876802;0.0
Ommen;0.4759259259259259;0.08624338624338625;0.11534391534391535;0.09241622574955909;0.036948853615520284;0.025749559082892417;0.03853615520282187;0.10696649029982364;0.009700176366843033;0.00873015873015873;0.0021164021164021165;0.0004409171075837742;0.00026455026455026457;0.0005291005291005291;8.818342151675486e-05;0.0
Onderbanken;0.41637451020829036;0.1827180862033409;0.104145184574139;0.11878737884099815;0.055475355743452255;0.06269333883274902;0.029696844710249536;0.003918333677046814;0.00041245617653124357;0.020416580738296556;0.001856052794390596;0.0016498247061249743;0.00041245617653124357;0.0012373685295937306;0.00020622808826562179;0.0
Oostburg;0.28780487804878047;0.1655667144906743;0.18718316594930656;0.173792443806791;0.05136298421807747;0.041128646580583454;0.040746054519368725;0.01444285031085605;0.0109038737446198;0.020373027259684363;0.005547584887613582;0.0;0.0006695361071257771;0.0003825920612147298;9.564801530368245e-05;0.0
Oosterhout;0.28849896211728077;0.17199662688116243;0.1854566683964712;0.13596263622210691;0.06013233004670472;0.06094317592112091;0.06071613907628438;0.0043785677218474315;0.0005838090295796575;0.01991437467566165;0.00577322262584328;0.0025622729631551633;0.0020433316035288014;0.0008757135443694862;0.0001621691748832382;0.0
Oostflakkee;0.2712782420303312;0.20071185391519653;0.1103373568554627;0.16032188177034973;0.026152893840916125;0.03636645001547509;0.03095017022593624;0.05772206747137109;0.0840297121634169;0.017641597028783658;0.0026307644692045804;0.0009285051067780873;0.00030950170225936243;0.00015475085112968121;0.00046425255338904364;0.0
Ooststellingwerf;0.27468848800446344;0.1342136259376356;0.13756121753146117;0.24338230735850228;0.06527803607959828;0.05070981340276486;0.03948918231975699;0.028826483169053375;0.004773417643047548;0.01599404872605542;0.0037815386522844214;0.0;0.0003719546215361726;0.000867894116917736;6.199243692269544e-05;0.0
Oostzaan;0.14057398178381164;0.23234232686028528;0.2125794810104829;0.1672108609726757;0.07166179755971816;0.06100704588417254;0.06358480838632068;0.013576215844646846;0.00292146416910122;0.029214641691012202;0.0041244200034370165;0.0005155525004296271;0.00034370166695308474;0.0;0.00034370166695308474;0.0
Opmeer;0.3544577272072591;0.15972922367852513;0.19516059340342792;0.09909261126314273;0.04781794613279562;0.04594555667578856;0.0558836237937491;0.005329108454558548;0.00028805991646262423;0.02866196168803111;0.006049258245715109;0.001296269624081809;0.00028805991646262423;0.0;0.0;0.0
Opsterland;0.2641594415043351;0.10758923544645874;0.13511991892804864;0.23713545771872538;0.06727845963292423;0.05686296588222047;0.04318207409075554;0.06350636189618286;0.005629996622002027;0.01469429118342529;0.003546897871861277;0.0;0.0003940997635401419;0.000619299628420223;0.00028149983110010133;0.0
Oss;0.27094291212315585;0.17057087876844132;0.14483643361128928;0.10847979474021809;0.04767158434894163;0.18845413726747914;0.04915971776779987;0.002719692110327133;0.0006670942912123156;0.01072482360487492;0.0026683771648492623;0.0008210391276459269;0.00118024374599102;0.0008980115458627325;0.00020525978191148172;0.0
Oud-Beijerland;0.266046123923312;0.2031814392886913;0.15414003889969435;0.11086412892470131;0.04105307029730481;0.039316476799110864;0.04987496526813004;0.03362045012503473;0.0824534592942484;0.015004167824395665;0.003125868296749097;0.0004167824395665463;0.0003473186996387886;0.0004167824395665463;0.0001389274798555154;0.0
Ouder-Amstel;0.24984897909870726;0.1633442068382264;0.21505376344086022;0.1378518787000121;0.06294551165881358;0.052434456928838954;0.07841005195119004;0.0095445209617011;0.006524102935846321;0.017760057992026096;0.00531593572550441;0.0;0.00012081672103419114;0.0007249003262051468;0.00012081672103419114;0.0
Ouderkerk;0.24621212121212122;0.15928030303030302;0.14564393939393938;0.13541666666666666;0.027651515151515153;0.02784090909090909;0.030303030303030304;0.07102272727272728;0.1390151515151515;0.01628787878787879;0.0011363636363636363;0.0;0.0;0.0001893939393939394;0.0;0.0
Oudewater;0.41304347826086957;0.1750402576489533;0.14363929146537843;0.0818035426731079;0.035748792270531404;0.028502415458937197;0.03333333333333333;0.04170692431561997;0.02640901771336554;0.017230273752012883;0.0014492753623188406;0.000966183574879227;0.0;0.0011272141706924316;0.0;0.0
Overbetuwe;0.3373273016261157;0.1366915270815503;0.15511268696254635;0.13465378815666137;0.06659330806537067;0.04902799853282797;0.06121367730366385;0.02001059624240942;0.02155927782532502;0.013489831682764804;0.0025675510453600685;0.0006928312344622407;0.00024452867098667317;0.000611321677466683;0.00020377389248889431;0.0
Papendrecht;0.2767028472549945;0.20355513607047349;0.1535315400346075;0.12327617849090242;0.04058518168947617;0.043364270358135386;0.047296943002464474;0.04887001206019611;0.03607571705731215;0.020292590844738084;0.0036180588327827594;0.0018352472340202402;0.0005767919878349327;0.0001048712705154423;0.0003146138115463269;0.0
Pekela;0.18577860169491525;0.16366525423728814;0.08858580508474577;0.3222987288135593;0.10394597457627118;0.05985169491525424;0.027277542372881356;0.02423199152542373;0.0030455508474576272;0.016022245762711863;0.0023834745762711866;0.0007944915254237289;0.00013241525423728814;0.0015889830508474577;0.00039724576271186443;0.0
Pijnacker-Nootdorp;0.35599152620429214;0.18633139909735655;0.18108133001750024;0.08685640600534218;0.04697430229345123;0.0366123238463664;0.05374412821221332;0.01759233674127291;0.010546191397255227;0.021046329556967856;0.0022105554020447637;0.00027631942525559546;0.00027631942525559546;0.0003223726627981947;0.00013815971262779773;0.0
Purmerend;0.16368334070435978;0.23048811712948955;0.19003282046507297;0.16345057144852307;0.069109192057913;0.0684341612159866;0.060007914154698444;0.009054724052047205;0.0011405693535997765;0.031237634133283676;0.010777216545238704;0.0018854309722771817;0.0003491538837550336;0.0;0.0003491538837550336;0.0
Putten;0.4046474358974359;0.1484375;0.11284722222222222;0.06630608974358974;0.028846153846153848;0.02123397435897436;0.02283653846153846;0.10116185897435898;0.07926014957264957;0.011151175213675214;0.0018696581196581197;0.0005341880341880342;0.00020032051282051281;0.0005341880341880342;0.00013354700854700856;0.0
Raalte;0.5398843420297532;0.0876263629541341;0.11252372754160597;0.10925705204608661;0.04798481437337218;0.03231360084756986;0.04025956826910343;0.012625259347547785;0.0011036065863241071;0.013243279035889286;0.001986491855383393;0.00026486558071778574;0.00030900984417075;0.0005738754248885358;4.414426345296429e-05;0.0
Ravenstein;0.3821048771543821;0.13054638797213056;0.11899523285661899;0.13054638797213056;0.05408874220755409;0.11367803447011368;0.05042170883755042;0.0027502750275027505;0.0011001100110011;0.010084341767510085;0.0044004400440044;0.0003667033370003667;0.00018335166850018335;0.0007334066740007334;0.0;0.0
Reeuwijk;0.3197214681930839;0.186238640387112;0.19627050631417445;0.07163932491443409;0.03552460757700932;0.022424170895786615;0.043668122270742356;0.03823911247492034;0.06951492977693852;0.012628348872890358;0.002832526849994099;0.0007081317124985248;0.0;0.0003540658562492624;0.00023604390416617492;0.0
Reiderland;0.08574407088871515;0.2290852228303362;0.09616888193901485;0.3023195204586917;0.09955694553036226;0.11988532707844671;0.026322647902006776;0.008861089392754757;0.0013031013812874641;0.020328381548084442;0.004169924420119885;0.0026062027625749283;0.0005212405525149857;0.0018243419338024498;0.0013031013812874641;0.0
Reimerswaal;0.2654831713390634;0.14531287653626798;0.096794923287011;0.08715559482689372;0.025062253996304924;0.02715077516266367;0.0193589846574022;0.035665515302433934;0.27697003775403645;0.016547513856534662;0.0032934372238734035;0.0;0.00032131094867057596;0.0006426218973411519;0.00024098321150293196;0.0
Renkum;0.2795206035429499;0.1311177959222652;0.18755670152318196;0.15551735663467506;0.09062693978895096;0.05682089480972163;0.06087953015327317;0.016377787327507998;0.005252351621066705;0.011411927613044931;0.0030081650193382035;0.0009072243709115218;0.00028649190660363845;0.0006207324643078833;9.549730220121282e-05;0.0
Renswoude;0.42196314403911245;0.1519368183527642;0.1331327566754419;0.053403535163595334;0.013538924407672057;0.024445280180518992;0.01429108687476495;0.05001880406167732;0.12523505077096653;0.011282437006393382;0.0;0.000376081233546446;0.0;0.000376081233546446;0.0;0.0
Reusel-De Mierden;0.4803128001097544;0.14926601728632186;0.1319796954314721;0.09301687474276307;0.03910001371930306;0.04266703251474825;0.03224036218960077;0.0026066675812868706;0.0006859651529702291;0.022499657017423513;0.0032926327342570998;0.00027438606118809165;0.00027438606118809165;0.0017835093977225957;0.0;0.0
Rheden;0.24860677859170727;0.13946233920998213;0.16655567628193893;0.2055658757141355;0.07735445655602678;0.06641898286074796;0.0559742034979496;0.01762994637411938;0.0023132732816935966;0.014230135641933336;0.00399565385019803;0.0009813886649609198;0.0004906943324804599;0.00021029757106305423;0.00021029757106305423;0.0
Rhenen;0.2559426601342769;0.16739248775176918;0.14407548539285067;0.13219016512429685;0.04781346398112865;0.03511159499183451;0.03792415169660679;0.031210306659408455;0.13228089275993468;0.012157503175467247;0.0028125567047722734;0.0004536381781890764;0.00027218290691344586;0.0003629105425512611;0.0;0.0
Ridderkerk;0.24473729248673626;0.23676193736094472;0.11579667978778024;0.13855895943864452;0.03268868731815848;0.03867876091049119;0.034708197843573506;0.045969536197158996;0.08252609960636659;0.02211192880369673;0.0036967311312681842;0.0013691596782474755;0.00154030463802841;0.0006503508471675509;0.00020537395173712134;0.0
Rijnsburg;0.49486584961907915;0.1592138677266203;0.10566412719443524;0.05089985646461301;0.025725957822678593;0.017224246439218285;0.02484266313348791;0.08501711383460307;0.021309484376725186;0.011703654631776526;0.002097824886827868;0.00022082367229767032;0.00022082367229767032;0.0003312355084465055;0.000662471016893011;0.0
Rijnwaarden;0.3422902671457585;0.18606467739415716;0.12154350882674582;0.17028589282924542;0.05358537728479925;0.05358537728479925;0.04639900015622559;0.0032807373847836274;0.0003124511795032026;0.015622558975160131;0.004374316513044837;0.0006249023590064052;0.0001562255897516013;0.0015622558975160131;0.0003124511795032026;0.0
Rijnwoude;0.35289849230024994;0.1588325405143917;0.15109247762638073;0.09949205837297428;0.04047407885189067;0.04329597677981133;0.04893977263565266;0.030234620656292833;0.057244215109247765;0.015238248810771588;0.0016125131016689511;8.062565508344755e-05;8.062565508344755e-05;0.0004031282754172378;8.062565508344755e-05;0.0
Rijssen;0.32513263734383024;0.08142221461577956;0.09040732500427863;0.09862228307376347;0.02190655485195961;0.020366250213931198;0.017841862057162417;0.11599349649152832;0.21838096868047235;0.007402019510525415;0.0014119459181927093;0.00017114495978093444;0.00025671743967140166;0.0004278623994523361;0.00025671743967140166;0.0
Rijswijk;0.2553952199961348;0.24009534239515556;0.17519165109837015;0.1230110159118727;0.057173226824711716;0.04786445918958964;0.05488629775172325;0.01195000966308059;0.0035431295497004443;0.02377117825162662;0.003897442504670489;0.0019326161180184243;0.0005475745667718869;0.0005153642981382464;0.00022547188043548283;0.0
Roerdalen;0.40382728164867515;0.2047759241086032;0.13313706247955512;0.10222440300948643;0.054792280013084727;0.038599934576382076;0.03974484789008832;0.0026169447170428526;0.00032711808963035657;0.01324828263002944;0.0047432122996401704;0.0009813542688910696;0.00032711808963035657;0.00032711808963035657;0.00032711808963035657;0.0
Roermond;0.2944887973216585;0.22323804618422183;0.1528457378315735;0.12297192892093742;0.07550004292213924;0.05064812430251524;0.042621684264743755;0.004292213923941969;0.0007296763670701348;0.01686840072109194;0.004120525366984291;0.0017598077088162075;0.009013649240278136;0.0005150656708730364;0.00038629925315477725;0.0
Roggel en Neer;0.44600651996740015;0.15953545232273839;0.14832925835370822;0.09290953545232274;0.0519559902200489;0.0389160554197229;0.03606356968215159;0.0016299918500407497;0.00040749796251018743;0.016299918500407497;0.006112469437652812;0.0006112469437652812;0.00040749796251018743;0.0008149959250203749;0.0;0.0
Roosendaal;0.31267473276165864;0.20667214847879714;0.17392223657934924;0.113543991542347;0.05760601433102314;0.05788793609773288;0.04278162809820275;0.005450487489721602;0.0006813109362152003;0.02142605426994009;0.004440267825678374;0.0012451544696346765;0.0007752848584517796;0.00072829789733349;0.00016445436391401385;0.0
Rotterdam;0.15680344131917234;0.29631692148656985;0.11778181636293912;0.20383480334128082;0.07163746102672691;0.06261733664571419;0.04399019624189272;0.015762709038464745;0.007979725561465228;0.014395518282008104;0.003071177284625773;0.0012571485736198875;0.0036680727612251364;0.0005968954765993631;0.00028677659769578336;0.0
Rozenburg;0.23756486520693584;0.27034552588279964;0.1332742690798633;0.13086951018858373;0.040121503607138335;0.04720921402354132;0.05973927350968232;0.027591444120997344;0.006328312871788381;0.03607138336919377;0.007214276673838754;0.0017719276041007468;0.0011390963169219087;0.0003796987723073029;0.0003796987723073029;0.0
Rozendaal;0.25199645075421473;0.13309671694764863;0.3460514640638864;0.09671694764862467;0.05944986690328305;0.032830523513753325;0.06566104702750665;0.005323868677905945;0.00354924578527063;0.0044365572315882874;0.0;0.0;0.0;0.0008873114463176575;0.0;0.0
Rucphen;0.2927965396772584;0.3050241224421893;0.145233738146731;0.12751622026285145;0.03410414240558975;0.04125769422725004;0.023540176343370488;0.0027449675594742973;0.0004159041756779238;0.022292463816336715;0.003077690900016636;0.0007486275162202628;0.00024954250540675427;0.0008318083513558476;0.00016636167027116953;0.0
Ruurlo;0.3393815960007406;0.10886872801333086;0.25124976856137754;0.1690427698574338;0.03628957600444362;0.03628957600444362;0.039992593964080725;0.00425847065358267;0.0014812071838548417;0.010183299389002037;0.0012960562858729864;0.0009257544899092761;0.0;0.0005554526939455656;0.00018515089798185522;0.0
Sas van Gent;0.29577464788732394;0.20457169244978066;0.15192796120988225;0.15954744862618334;0.052412837681828674;0.040406372662202726;0.05887785730778111;0.0064650196259524355;0.005541445393673516;0.01454629415839298;0.008081274532440544;0.0;0.0004617871161394597;0.0006926806742091896;0.0006926806742091896;0.0
Sassenheim;0.3636937315944468;0.17101388304585613;0.19236432477913337;0.09392090870845604;0.04880100967606226;0.04154396297854438;0.05879259570887674;0.009150189314261674;0.0019983172065628943;0.015250315523769457;0.0018931426167437947;0.000736222128733698;0.00021034917963819942;0.0006310475389145982;0.0;0.0
Schagen;0.22101851851851853;0.1525;0.21055555555555555;0.16296296296296298;0.07861111111111112;0.065;0.06296296296296296;0.007962962962962963;0.0014814814814814814;0.02564814814814815;0.0076851851851851855;0.0014814814814814814;0.001851851851851852;0.0;0.0002777777777777778;0.0
Scheemda;0.24782067247820672;0.13313709951318917;0.10494735650401903;0.2766896864032605;0.07245556436091928;0.05977584059775841;0.03815238310879656;0.04234122042341221;0.0024906600249066002;0.017434620174346202;0.0031699309407902184;0.0005660590965696819;0.00011321181931393638;0.0006792709158836182;0.00022642363862787276;0.0
Schermer;0.3234732824427481;0.16094147582697202;0.183206106870229;0.12881679389312978;0.0645674300254453;0.054707379134860054;0.05597964376590331;0.006679389312977099;0.0006361323155216285;0.01653944020356234;0.004452926208651399;0.0;0.0;0.0;0.0;0.0
Scherpenzeel;0.33911699020786806;0.13159250987802784;0.13983851571894865;0.08297543377426558;0.022332932485827177;0.021817557120769628;0.026799518982992612;0.06236041917196358;0.15718948634255284;0.01271259233808624;0.0025768768252877514;0.00017179178835251675;0.0;0.0003435835767050335;0.00017179178835251675;0.0
Schiedam;0.19734222456763176;0.28628655040898077;0.12660414018086305;0.17148408453069156;0.0575931300822759;0.06869917724099882;0.040706181486723114;0.012161481445944974;0.004341672863345247;0.021828300031183287;0.006380580009115114;0.0013432800019189714;0.004101801434431145;0.000935498572764998;0.00019189714313128163;0.0
Schiermonnikoog;0.2938196555217832;0.0911854103343465;0.17426545086119555;0.19148936170212766;0.08713272543059777;0.0668693009118541;0.06990881458966565;0.016210739614994935;0.004052684903748734;0.004052684903748734;0.0010131712259371835;0.0;0.0;0.0;0.0;0.0
Schijndel;0.32441471571906355;0.17596533900881728;0.14632107023411373;0.11599270294922469;0.057920340529036184;0.10398297354819094;0.04385831559744603;0.0013681970203709335;0.0011401641836424445;0.01588628762541806;0.01048951048951049;0.0006840985101854667;7.601094557616297e-05;0.0017482517482517483;0.00015202189115232594;0.0
Schinnen;0.4450929013816103;0.154240114340162;0.11219628394473559;0.11434016198189614;0.06467365412101;0.04192472606002858;0.04097189137684612;0.005359695092901381;0.00011910433539780847;0.01584087660790853;0.003811338732729871;0.0009528346831824678;0.00011910433539780847;0.00023820867079561695;0.00011910433539780847;0.0
Schipluiden;0.444150417827298;0.15348189415041782;0.1576601671309192;0.07479108635097494;0.04387186629526462;0.03885793871866295;0.047771587743732594;0.01935933147632312;0.004874651810584958;0.013370473537604457;0.0008356545961002785;0.0;0.0;0.0006963788300835655;0.0002785515320334262;0.0
Schoonhoven;0.28573276419609367;0.1839348079161816;0.15340835596947355;0.12158841029621006;0.06338119260121589;0.04928211098176174;0.05135170094425042;0.038158064933385076;0.030267753201396973;0.017203466563187168;0.0025869874531108525;0.0019402405898331393;0.0002586987453110852;0.0006467468632777131;0.0002586987453110852;0.0
Schouwen-Duiveland;0.2691465124430424;0.16968980021030494;0.1776638626007711;0.1366105853487557;0.040133193130038554;0.03943217665615142;0.034612688398177355;0.03474412898703119;0.07719943918682089;0.016035751840168245;0.0034174553101997897;0.0;4.3813529617946025e-05;0.0010077111812127585;0.0002628811777076761;0.0
Sevenum;0.5280721533258174;0.12356257046223225;0.10868094701240136;0.07553551296505073;0.047801578354002255;0.05636978579481398;0.03742953776775648;0.002931228861330327;0.00022547914317925591;0.013077790304396843;0.005411499436302142;0.0;0.00022547914317925591;0.0006764374295377678;0.0;0.0
s-Gravendeel;0.3064066852367688;0.1894150417827298;0.12569637883008355;0.1653899721448468;0.02681058495821727;0.04247910863509749;0.03360027855153203;0.0342966573816156;0.05588440111420613;0.01653899721448468;0.002437325905292479;0.00034818941504178273;0.00017409470752089137;0.00034818941504178273;0.00017409470752089137;0.0
s-Gravenhage;0.17878688121462596;0.22784549056626224;0.18938471484608946;0.16576566571608753;0.08005092671550448;0.054972295708115355;0.06270649315622683;0.012838767763865036;0.005334613111646114;0.012803071467950676;0.0035815283567408487;0.0017332534793972878;0.0032919917343243684;0.0004442205713787099;0.0002102115203845681;0.00024987407140052435
s-Gravenzande;0.39281098546042004;0.2208400646203554;0.1667205169628433;0.07205169628432956;0.019224555735056544;0.022294022617124393;0.02544426494345719;0.028352180936995153;0.034329563812600966;0.01494345718901454;0.001777059773828756;0.0004846526655896607;0.00024232633279483036;0.00032310177705977385;0.00016155088852988692;0.0
s-Hertogenbosch;0.24159954120069863;0.19165298089205182;0.16153124266833502;0.13945152628972132;0.09452308333985036;0.08485180261202784;0.058692421991084695;0.004992049216652329;0.0009514871875081463;0.014506921091733791;0.004157868668699982;0.001120930111310967;0.0006647376241495269;0.0010427256849404342;0.00026068142123510855;0.0
Simpelveld;0.4322851805728518;0.18820049813200498;0.08483810709838108;0.13714196762141967;0.05199252801992528;0.04327521793275218;0.031755915317559155;0.0023349937733499375;0.00046699875466998757;0.02210460772104608;0.003891656288916563;0.00046699875466998757;0.00015566625155666251;0.0007783312577833125;0.00031133250311332503;0.0
Sint Anthonis;0.522202486678508;0.12843284601721547;0.10670856674409072;0.08812679327777019;0.055335428337204534;0.0475474791638202;0.031425058068042085;0.0012296761852712119;0.0006831534362617844;0.010110670856674409;0.0050553354283372045;0.0012296761852712119;0.0005465227490094275;0.0009564148107664981;0.0004098920617570706;0.0
Sint-Michielsgestel;0.36633546945734613;0.162972543947322;0.14545240754894467;0.11917220295137868;0.06073255335410665;0.06831677347286731;0.050502675054382974;0.00270445058498442;0.00035275442412840264;0.01616791110588512;0.004409430301605032;0.0011758480804280086;0.0004703392321712035;0.0009994708683638074;0.00023516961608560175;0.0
