RegioNaam;VVD;PVV;CDA;Democraten 66;GROENLINKS;SP;Partij van de Arbeid;ChristenUnie;Partij voor de Dieren;50PLUS;Staatkundig Gereformeerde Partij;DENK;Forum voor Democratie;VNL;Piratenpartij;Artikel 1;NIEUWE WEGEN;OndernemersPartij;Lokaal in de Kamer;Niet Stemmers;De Burger Beweging;GeenPeil;JEZUS LEEFT;Vrijzinnige Partij;Libertarische Partij;MenS en Spirit / Basisinkomen Partij / V-R;StemNL;Vrije Democratische Parti 
Sint-Michielsgestel;0.2612563444850734;0.12989139333078645;0.15395950444796158;0.129236478742564;0.07144026633193254;0.12105004638978334;0.045079954155978826;0.007422365333187797;0.023304044097582275;0.028543360803361895;0.0009823718823336789;0.0009277956666484746;0.015063035529116411;0.003820335097964307;0.002674234568575015;0.00032745729411122633;0.0008732194509632703;0.0010369480980188834;0.0015827102548709273;0.00032745729411122633;0.00027288107842602196;0.0003820335097964307;0.0;5.457621568520439e-05;0.0;0.0;0.0004911859411668394;0.0
Sittard-Geleen;0.15454529746168333;0.20933768769547112;0.1487567604928032;0.10592158692309021;0.07906968707341938;0.13002609161439704;0.042334076339571126;0.006704335355001469;0.034437475161128675;0.04743144471515214;0.0007257270229640765;0.009849152454512467;0.01971558412385741;0.0032484923885058663;0.00269555751386657;0.00036286351148203825;0.0011749866086085048;0.001451454045928153;0.0;0.0007084478081315985;0.00046653880047690634;0.0006220517339692084;0.0;0.00025918822248717017;0.0001555129334923021;0.0;0.0;0.0
Sliedrecht;0.1572425487510598;0.13030718059088242;0.12978543011804605;0.05863170938498663;0.042979195199895646;0.07956694710754582;0.04663144850975021;0.10774147264070959;0.02165264462270919;0.028631057196895585;0.15639470423270072;0.014087262766581883;0.01486988847583643;0.0035218156916454707;0.002543533555077284;0.0003913128546272745;0.0012391573729863693;0.0009782821365681863;0.0005869692819409117;0.00032609404552272873;0.0003913128546272745;0.0003913128546272745;0.0009130633274636405;6.521880910454576e-05;0.00013043761820909151;0.0;0.0;0.0
Slochteren;0.16649214659685863;0.11392670157068063;0.13089005235602094;0.09643979057591623;0.0818848167539267;0.1375916230366492;0.08136125654450262;0.09225130890052356;0.028167539267015707;0.031099476439790576;0.012774869109947644;0.00031413612565445024;0.014136125654450262;0.0028272251308900523;0.0028272251308900523;0.00010471204188481675;0.001256544502617801;0.0034554973821989527;0.0006282722513089005;0.000418848167539267;0.0006282722513089005;0.00031413612565445024;0.0;0.0;0.0002094240837696335;0.0;0.0;0.0
Sluis;0.2594816224923122;0.16876555864694684;0.13772148191536096;0.0755601112900864;0.054327134280275295;0.10697027383218627;0.07292429345438571;0.01676673012154049;0.026577829843315273;0.03895153023868795;0.013691609313223019;0.00043930297261678136;0.016693512959437693;0.004905549860887392;0.0024161663493922976;0.0002928686484111876;0.0005857372968223752;0.0013179089178503441;0.0002928686484111876;0.0;0.0005857372968223752;7.32171621027969e-05;0.0;0.0005125201347195783;7.32171621027969e-05;0.0;7.32171621027969e-05;0.0
Smallingerland;0.14351563825575475;0.11260675301170749;0.17103105027996154;0.09049261919574685;0.0791810417962785;0.1256999038515921;0.08774956167637576;0.09148238221820033;0.02547932809230247;0.027458854137209433;0.014139471749335445;0.002007804988405633;0.015807929415757028;0.0029410101238617724;0.0031106837848537978;0.0;0.003845936315819241;0.0012159945704428483;0.0005372999264747469;0.0;0.0007069735874667722;0.00045246309597873425;0.0;0.000254510491488038;0.0002827894349867089;0.0;0.0;0.0
Soest;0.2887399824904034;0.11613576671829753;0.11495723617752038;0.12812310593305948;0.07859115091925382;0.0495656273149707;0.044144386827395785;0.036130379150111115;0.033402922755741124;0.02727456394369991;0.01619637686039464;0.03804970031651963;0.017240218196511548;0.0032662132130109774;0.0030641794060206075;0.0007407906256313556;0.0009428244326217253;0.0009091521314566638;0.0;0.0005050845174759244;0.0005387568186409859;0.0001683615058253081;0.0004377399151458011;0.00047141221631086266;3.367230116506162e-05;0.0003030507104855546;6.734460233012324e-05;0.0
Someren;0.2756752319185617;0.15786881208439374;0.19284131023725473;0.08882686150562351;0.042853624497167724;0.11320909613332239;0.0314424103111403;0.005089894097364748;0.016583203349478697;0.04564485674410968;0.0014777111895575075;0.0013135210573844511;0.014202446432969378;0.005582464493883918;0.0018060914539036203;0.0001641901321730564;0.0011493309252113948;0.0018060914539036203;0.0006567605286922256;0.0003283802643461128;0.0003283802643461128;0.0007388555947787538;0.0;0.0003283802643461128;8.20950660865282e-05;0.0;0.0;0.0
Son en Breugel;0.2949915903569426;0.10605494300130816;0.15950289665483086;0.137450943748832;0.07045412072509812;0.08418987105213979;0.04176789385161652;0.011773500280321435;0.02905998878714259;0.03466641749205756;0.0015884881330592412;0.0011212857409829938;0.015043917024855167;0.004298262007101476;0.0027097738740422352;0.00046720239207624745;0.0008409643057372453;0.0015884881330592412;0.0006540833489067464;0.00037376191366099795;0.0006540833489067464;0.00037376191366099795;0.0;0.00028032143524574845;0.0;0.0;9.344047841524949e-05;0.0
Stadskanaal;0.11836441893830703;0.16140602582496413;0.17001434720229555;0.062410329985652796;0.05103504816560771;0.16653002664480426;0.07486165197786432;0.09556261529001844;0.01767780282844845;0.03802008608321377;0.014295962287353966;0.0003586800573888092;0.01767780282844845;0.0027157204345152697;0.002766960442713671;0.00015372002459520392;0.0008710801393728223;0.0014347202295552368;0.001639680262348842;0.0009223201475712236;0.0006661201065792171;0.00030744004919040785;0.0;0.00015372002459520392;0.00015372002459520392;0.0;0.0;0.0
Staphorst;0.10143584993052339;0.08392774432607689;0.17535896248263086;0.028624363131079203;0.019638721630384437;0.025937934228809634;0.020565076424270495;0.16405743399722095;0.010282538212135248;0.012598425196850394;0.33895321908290876;0.0;0.012598425196850394;0.0018527095877721167;0.00111162575266327;9.263547938860583e-05;0.0007410838351088467;0.00037054191755442334;0.0004631773969430292;0.0004631773969430292;0.00037054191755442334;0.00037054191755442334;0.0;0.00018527095877721167;0.0;0.0;0.0;0.0
Stede Broec;0.2524626865671642;0.1491044776119403;0.13649253731343283;0.10694029850746269;0.06582089552238805;0.10156716417910448;0.05291044776119403;0.013059701492537313;0.028582089552238805;0.046567164179104475;0.003880597014925373;0.0038059701492537314;0.021417910447761195;0.00664179104477612;0.0032835820895522386;0.0006716417910447761;0.001791044776119403;0.001417910447761194;0.0012686567164179104;0.0006716417910447761;0.0008955223880597015;0.00014925373134328358;0.0;0.00029850746268656717;0.0;0.0;0.0;0.00029850746268656717
Steenbergen;0.24754109636151042;0.22848889194580094;0.12586835408212393;0.08006052685879358;0.04718343765045739;0.10915468739253044;0.03652245684022285;0.014925373134328358;0.021872205791319897;0.04174977646330559;0.012586835408212394;0.0008941467776325745;0.019877570671985693;0.0049521975376573355;0.0019946351193342047;0.00013756104271270376;0.0010317078203452782;0.001169268863057982;0.0008941467776325745;0.0002751220854254075;0.00048146364949446316;0.00034390260678175943;0.0014443909484833895;0.00034390260678175943;6.878052135635188e-05;0.0;0.00013756104271270376;0.0
Steenwijkerland;0.2090774334721536;0.12193830733394509;0.19203077574645303;0.08837439119079551;0.05745747158890379;0.092468412507941;0.07157478647561234;0.06910425637043835;0.023046516552551705;0.03225806451612903;0.012317357238653208;0.0046587139126138205;0.01471730076939366;0.002858756264558481;0.0021528905202230536;0.00042351944660125643;0.0011999717653702266;0.0014117314886708547;0.0008117456059857415;0.0007764523187689702;0.000670572457118656;0.0005999858826851133;0.0;7.058657443354274e-05;0.0;0.0;0.0;0.0
Stein;0.1655027092113185;0.22781456953642384;0.14136062612883804;0.0893437688139675;0.060806742925948225;0.1464780252859723;0.034497290788681516;0.00481637567730283;0.030885009030704395;0.060204695966285374;0.0014449127031908489;0.0021673690547862733;0.020590006020469596;0.00403371462974112;0.0027092113184828417;0.0003612281757977122;0.0016857314870559904;0.0027092113184828417;0.0;0.0010234798314268513;0.0005418422636965683;0.0004214328717639976;0.0;0.00024081878386514148;0.0003612281757977122;0.0;0.0;0.0
Stichtse Vecht;0.2795857273912414;0.1278547631693303;0.1156148906378253;0.1370044903674376;0.07877456424122448;0.05704697986577181;0.05108396504273092;0.03237410071942446;0.030273767563130702;0.03109458741731447;0.019941094104582106;0.008691033750181064;0.01793732798995703;0.0035729805417411037;0.002993578291729033;0.001013953937521124;0.0012312297812756506;0.0011588045000241417;0.0;0.0006759692916807493;0.0004586934479262228;0.0001207088020858481;0.0006518275312635798;0.00026555936458886584;0.00026555936458886584;0.0002897011250060354;2.414176041716962e-05;0.0
Strijen;0.24190317195325542;0.16060100166944907;0.14590984974958263;0.08213689482470785;0.04941569282136895;0.0709515859766277;0.052587646076794656;0.051085141903171954;0.030884808013355594;0.03138564273789649;0.037896494156928216;0.0001669449081803005;0.02971619365609349;0.005342237061769616;0.0028380634390651085;0.0005008347245409015;0.0018363939899833056;0.000667779632721202;0.000667779632721202;0.000333889816360601;0.000667779632721202;0.000333889816360601;0.002003338898163606;0.0;0.0;0.0;0.0001669449081803005;0.0
Súdwest-Fryslân;0.18925207756232687;0.10653739612188366;0.2293628808864266;0.09536472760849492;0.0765466297322253;0.09765466297322253;0.07183748845798707;0.038670360110803326;0.02587257617728532;0.02685133887349954;0.005337026777469991;0.0018467220683287165;0.018337950138504155;0.0035087719298245615;0.002936288088642659;0.0;0.006223453370267775;0.0012742382271468144;0.0008679593721144967;0.0;0.0006278855032317637;0.000554016620498615;0.0;0.0004062788550323176;0.00012927054478301017;0.0;0.0;0.0
Ten Boer;0.1096003296250515;0.08137618459002884;0.17552533992583436;0.08570251339101771;0.10857025133910177;0.13246806757313556;0.0842604037906881;0.12257931602801812;0.029872270292542233;0.02657601977750309;0.019777503090234856;0.00020601565718994644;0.012154923774206839;0.002266172229089411;0.004532344458178822;0.00020601565718994644;0.00020601565718994644;0.0010300782859497322;0.0020601565718994645;0.0006180469715698393;0.00041203131437989287;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Terneuzen;0.18318972524792718;0.1739879694358641;0.13799382214274103;0.08105999024548854;0.05703137701186799;0.10889286294911396;0.056023410827507725;0.04704926028288083;0.02302064704926028;0.04409039180621037;0.04087140302389855;0.016907819866688344;0.016647699561046985;0.003999349699235897;0.0029913835148756298;0.0009429361079499268;0.0013981466428223052;0.001235571451796456;0.0008128759551292473;0.0;0.0006503007641033978;0.0004552105348723785;0.0;0.0003576654202568688;0.00019509022923101934;0.0;0.00019509022923101934;0.0
Terschelling;0.27169811320754716;0.09299191374663072;0.11401617250673854;0.12129380053908356;0.09029649595687332;0.06657681940700809;0.11725067385444744;0.021024258760107817;0.03881401617250674;0.026415094339622643;0.002425876010781671;0.00026954177897574127;0.020754716981132074;0.003234501347708895;0.005929919137466307;0.0;0.0026954177897574125;0.00215633423180593;0.0005390835579514825;0.0;0.00026954177897574127;0.0008086253369272237;0.0;0.00026954177897574127;0.00026954177897574127;0.0;0.0;0.0
Texel;0.27110487266893923;0.09655103268498096;0.13134148786845798;0.11469821535993584;0.10056145979546821;0.08081010627631843;0.07780228594345298;0.021054742330058152;0.037397232805293765;0.027170643673551233;0.00721876879887708;0.00010026067776218167;0.01794666131943052;0.006115901343493082;0.0032083416883898134;0.00060156406657309;0.001503910166432725;0.001503910166432725;0.00120312813314618;0.0005013033888109083;0.0011028674553839983;0.00010026067776218167;0.0;0.0004010427110487267;0.0;0.0;0.0;0.0
Teylingen;0.321834209187998;0.10230547550432277;0.13637904729615188;0.14752500423800644;0.07581793524326157;0.05166129852517376;0.041829123580267843;0.02169859298186133;0.027377521613832854;0.031742668248855736;0.003941345990845906;0.004110866248516698;0.022249533819291404;0.0030937447024919477;0.0030937447024919477;0.00025428038650618747;0.001483302254619427;0.0010171215460247499;0.0;0.0005933209018477708;0.0007204610951008645;0.0005933209018477708;0.0002119003220884896;0.00025428038650618747;8.476012883539582e-05;0.0;0.00012714019325309374;0.0
Tholen;0.1534183227096613;0.1546681664791901;0.11886014248218972;0.0444944381952256;0.03068366454193226;0.08011498562679666;0.03874515685539308;0.06367954005749281;0.017310336207974;0.026184226971628546;0.2435320584926884;0.0033120859892513434;0.016122984626921636;0.0036870391201099862;0.001249843769528809;0.00012498437695288088;0.0008123984501937258;0.0006874140732408449;0.0008123984501937258;0.0;0.00024996875390576176;0.0004374453193350831;0.0;0.0005624296962879641;0.00018747656542932134;0.0;6.249218847644044e-05;0.0
Tiel;0.22559296255189706;0.17178443704525836;0.09532618078678012;0.1019032350885847;0.08147326016360422;0.0859538784067086;0.06034447321905702;0.02092325399761582;0.02799358737205574;0.03711925021580959;0.008262424466642002;0.04455954289472602;0.022608624162453243;0.004275085296172976;0.003000781025198339;0.0005754922514079007;0.003000781025198339;0.0010276647346569654;0.000986558145270687;0.0004932790726353435;0.0008221317877255724;0.0007399186089530152;0.0008221317877255724;0.0004110658938627862;0.0;0.0;0.0;0.0
Tilburg;0.2005884059172088;0.1364935979778726;0.09260348899846683;0.14836945261674886;0.11980275970662578;0.11401814942195335;0.047453694111797125;0.008295694691915633;0.03510545725769693;0.03251149877760742;0.0014502962748104255;0.03290929432726972;0.01593668420834542;0.0032818132847138772;0.0036630340198069034;0.0016989184933493557;0.0009944888741557204;0.0010193510960096134;0.0013176977582563295;0.0005552562880702772;0.00041437036423155015;0.0004226577715161812;0.0004972444370778602;0.0003066340695313471;0.0001988977748311441;0.0;9.116148013094103e-05;0.0
Tubbergen;0.233749274521184;0.1160040626813697;0.4170777713290772;0.07058908879860708;0.0271329077190946;0.0542658154381892;0.02278003482298317;0.005441091120139292;0.00863319791062101;0.020676146256529308;0.0027568195008705744;7.254788160185723e-05;0.013421358096343587;0.003482298316889147;0.0011607661056297156;7.254788160185723e-05;0.0005078351712130006;0.0007980266976204295;0.00043528728961114336;0.00021764364480557168;0.00014509576320371445;0.00021764364480557168;0.0;0.00036273940800928613;0.0;0.0;0.0;0.0
Twenterand;0.14088922667680032;0.15613718411552346;0.29450883526505794;0.05058901767053012;0.027978339350180504;0.0958578757362721;0.03382101463043891;0.09514535436063082;0.010165304959148774;0.027218316549496486;0.046408892266768004;0.0002375071252137564;0.01149534486034581;0.0029450883526505795;0.002707581227436823;4.7501425042751285e-05;0.0004750142504275128;0.0012350370511115334;0.000855025650769523;0.000332509975299259;0.0002850085502565077;0.0004750142504275128;0.0;0.00019000570017100514;0.0;0.0;0.0;0.0
Tynaarlo;0.2363123993558776;0.07877079978529254;0.11222937913759169;0.15212918232241904;0.11115584183217034;0.08324387189121489;0.0975577026301664;0.044104490964394345;0.03140096618357488;0.02563070316693505;0.0031311504741456434;0.00040257648953301127;0.012703524780819467;0.002549651100375738;0.0027733047056718555;0.0;0.0009840758633029164;0.0013866523528359277;0.0023259974950796207;0.0;0.0003578457684737878;0.0003578457684737878;0.0;0.00026838432635534085;0.00022365360529611738;0.0;0.0;0.0
Tytsjerksteradiel;0.14905487951517485;0.1065845798662883;0.24525034870857582;0.0869607041508345;0.07339714299456496;0.10244817469097206;0.0774854504352845;0.06493194170554567;0.024577942378913954;0.026790438170362176;0.011254869895627916;0.00024048867298350247;0.016689913905055073;0.004569284786686547;0.0022605935260449233;0.0;0.003126352748785532;0.0019239093838680197;0.0006733682843538069;0.0;0.000865759222740609;9.619546919340099e-05;0.0;0.0004328796113703045;0.00038478187677360397;0.0;0.0;0.0
Uden;0.2526640926640927;0.12756756756756757;0.15544401544401545;0.1166023166023166;0.06347490347490348;0.14501930501930502;0.039729729729729726;0.005598455598455598;0.022895752895752897;0.028803088803088805;0.0008494208494208494;0.013822393822393822;0.016023166023166023;0.0030115830115830114;0.0027413127413127413;0.0003088803088803089;0.0008108108108108108;0.0015057915057915057;0.000888030888030888;0.0005791505791505791;0.0010424710424710424;0.00019305019305019305;0.0;0.00011583011583011582;0.00015444015444015445;0.0;0.00015444015444015445;0.0
Uitgeest;0.30335195530726256;0.09631284916201117;0.10949720670391061;0.14156424581005586;0.09106145251396648;0.07687150837988826;0.06346368715083799;0.011284916201117318;0.033072625698324025;0.030167597765363128;0.001787709497206704;0.0015642458100558658;0.02346368715083799;0.0065921787709497205;0.003910614525139665;0.0005586592178770949;0.001229050279329609;0.001899441340782123;0.000446927374301676;0.000893854748603352;0.000335195530726257;0.000446927374301676;0.0;0.0;0.0;0.0;0.0;0.000223463687150838
Uithoorn;0.3152989190381646;0.12607544672402382;0.10048532980366204;0.1268475623207589;0.07544672402382528;0.05978380763291419;0.053662033973086255;0.01599382307522612;0.03264945951908228;0.04020516214427532;0.003253915729097728;0.011195676152658283;0.02172953893668652;0.004687844694462828;0.005184204720935363;0.0017648356496801235;0.0010478711669975735;0.0016545334215751159;0.0005515111405250386;0.000772115596735054;0.0009375689388925656;0.0004963600264725347;0.0;0.0002757555702625193;0.0;0.0;0.0;0.0
Urk;0.017781541066892465;0.11041490262489416;0.14225232853513972;0.004911092294665537;0.0024555461473327687;0.006604572396274344;0.0016088060965283658;0.11651143099068587;0.0018628281117696868;0.0046570702794242165;0.5618120237087214;0.0007620660457239627;0.01685012701100762;0.0017781541066892463;0.0018628281117696868;0.0;0.0002540220152413209;0.00033869602032176124;8.467400508044031e-05;0.00033869602032176124;8.467400508044031e-05;0.00016934801016088062;0.006519898391193903;0.0;8.467400508044031e-05;0.0;0.0;0.0
Utrecht;0.1696409664067764;0.0729473481567042;0.05475502935797478;0.2235248820868226;0.2025844643372798;0.04810376359611127;0.057897776494369044;0.0264029261719126;0.045634806044855133;0.014207334680912504;0.0032293772259120225;0.05506304745403792;0.011695062084897487;0.0018288574453749157;0.00518336702281259;0.0030994320916353834;0.0009433054191933776;0.0006930407161420734;0.0;0.0004572143613437289;0.000279141399557224;0.000635287323130234;0.00035614592357300994;0.00029357974781018387;0.00020694965829242467;0.00028395418230821063;5.294061026085282e-05;0.0
Utrechtse Heuvelrug;0.2676732173966197;0.09095632507105963;0.1230172071273572;0.14269996026773435;0.09584645007488003;0.05097955316482777;0.05211039457196125;0.0408631070631743;0.03615636174699716;0.02420611876891103;0.0396405758122192;0.009321800788532657;0.016962621107002047;0.0022005562517191848;0.0022005562517191848;0.0003667593752865308;0.0013447843760506129;0.0007946453131208167;0.0;0.0005501390629297962;0.00039732265656040834;0.0003361960940126532;0.0006418289067514288;0.0002445062501910205;6.112656254775512e-05;0.00039732265656040834;3.056328127387756e-05;0.0
Vaals;0.16712913553895412;0.21109925293489862;0.15176093916755604;0.08025613660618997;0.0672358591248666;0.14130202774813233;0.05485592315901814;0.0064034151547491995;0.037139807897545354;0.05165421558164354;0.0008537886872998933;0.0008537886872998933;0.021344717182497332;0.00192102454642476;0.0025613660618996796;0.00021344717182497332;0.0008537886872998933;0.00042689434364994664;0.0;0.00042689434364994664;0.0006403415154749199;0.0;0.0;0.00021344717182497332;0.0008537886872998933;0.0;0.0;0.0
Valkenburg aan de Geul;0.20664804972524997;0.18124493288892893;0.16602107918205566;0.11197189442392577;0.06864246464282497;0.10413476263399694;0.04035672461940366;0.007747049815331952;0.03206918295649041;0.04801369246013873;0.001080983695162598;0.0012611476443563643;0.02279073957301144;0.002612377263309612;0.0019818034411314294;0.0002702459237906495;0.0009008197459688316;0.0007206557967750653;0.0;0.0004504098729844158;0.00036032789838753263;0.000540491847581299;0.0;0.00018016394919376631;0.0;0.0;0.0;0.0
Valkenswaard;0.24442323151125403;0.16016881028938906;0.14705586816720256;0.10304461414790997;0.061645900321543406;0.1278637459807074;0.04436294212218649;0.009395096463022508;0.023311897106109324;0.04571945337620579;0.0011555466237942122;0.0009545819935691318;0.017433681672025723;0.0036676045016077173;0.002562299035369775;0.00025120578778135047;0.0019091639871382637;0.0012057877813504824;0.0013062700964630225;0.0007033762057877814;0.0010550643086816721;0.0003516881028938907;0.0;5.0241157556270096e-05;0.0003014469453376206;0.0;0.00010048231511254019;0.0
Veendam;0.13952397701958025;0.16596318442959315;0.09977723062492672;0.09151131433931294;0.06935162387149725;0.19064368624692227;0.09327001993199671;0.029839371555868216;0.0253253605346465;0.03898464063782389;0.003986399343416579;0.018407785203423614;0.019638879118302262;0.0028139289482940555;0.0028725524680501815;0.00035174111853675694;0.00046898815804900925;0.0012897174346347756;0.002989799507562434;0.0009965998358541447;0.0005862351975612616;0.00035174111853675694;0.0;0.0007034822370735139;0.00035174111853675694;0.0;0.0;0.0
Veenendaal;0.18432098765432098;0.11577777777777777;0.1437530864197531;0.07372839506172839;0.051333333333333335;0.059604938271604936;0.0314320987654321;0.1362469135802469;0.014617283950617285;0.024172839506172838;0.10375308641975309;0.03419753086419753;0.015851851851851853;0.0033086419753086418;0.0026419753086419752;0.0004691358024691358;0.0011111111111111111;0.0005925925925925926;0.0;0.000345679012345679;0.0005679012345679012;0.0005185185185185185;0.0008395061728395062;0.00019753086419753085;0.00014814814814814815;0.000345679012345679;0.0001234567901234568;0.0
Veere;0.2264038626893313;0.0775844963291223;0.16938950988822013;0.07923804484423573;0.05364111383027978;0.06065215953436074;0.05231827501818903;0.05774191414776109;0.02811032475692837;0.02381109861763344;0.14412328857728685;0.00026456776241814934;0.017461472319597857;0.003571664792645016;0.002182684039949732;0.00013228388120907467;0.0008598452278589854;0.0014551226932998215;0.00033070970302268666;0.0;0.00033070970302268666;0.0;0.0;0.00019842582181361202;0.00019842582181361202;0.0;0.0;0.0
Veldhoven;0.2500621162105562;0.1431157491214993;0.13729457281794627;0.1208958932311078;0.06790189188229866;0.1312249316721684;0.04167110353884925;0.012139282291555744;0.024562524402797003;0.03776665601817343;0.0017392538955737762;0.0017747488730344657;0.015511305150321229;0.0041529123629006496;0.00362048770099031;0.00021296986476413587;0.0012068292336634367;0.0016327689631917084;0.001242324211124126;0.0007098995492137863;0.00021296986476413587;0.0005324246619103397;0.0;0.0002484648422248252;0.0002839598196855145;0.0;0.0002839598196855145;0.0
Velsen;0.23993702563620556;0.16323989002984232;0.08781164085814319;0.12773456775618583;0.07963437272364124;0.08099725074605822;0.06097704255469136;0.02333341165965646;0.03611626759405033;0.04213172921023568;0.0028667434264633314;0.013957750781305072;0.025283737105529055;0.005569001574359095;0.0037596635101158444;0.0005404516295791527;0.0014803675071081138;0.0014333717132316657;0.0010104095683436333;0.0008694221867142891;0.0003759663510115845;0.0006109453203938248;0.0;0.0003289705571351364;0.0;0.0;0.0;0.0
Venlo;0.1939153622385372;0.20210555478598144;0.1275626818118853;0.10003116775176617;0.07165119822690123;0.12127718520570716;0.039565729325391326;0.00571408782379831;0.02521124809530406;0.04652652721983654;0.0011774484000554094;0.03352264856628342;0.021471117883363346;0.002805097658955534;0.0025799972295331764;0.0003809391882532207;0.0013159717412383988;0.00103892505887242;0.0;0.000675301288267073;0.000415570023548968;0.0005887242000277047;0.0;0.0003809391882532207;8.657708823936833e-05;0.0;0.0;0.0
Venray;0.2197877179681577;0.1272934040940106;0.17971948445792266;0.11159969673995451;0.060007581501137226;0.16167551175132677;0.039234268385140256;0.006633813495072024;0.016338134950720243;0.03157695223654283;0.0017058377558756635;0.01918119787717968;0.014632297194844579;0.0035253980288097045;0.0019711902956785444;0.0004548900682335102;0.000796057619408643;0.0016300227445034117;0.0;0.001023502653525398;0.00041698256254738437;0.0004548900682335102;0.0;0.0003411675511751327;0.0;0.0;0.0;0.0
Vianen;0.22990070467648943;0.15647021140294684;0.13340807174887892;0.10890454836643178;0.0696668802049968;0.07270980140935297;0.05901665598975016;0.031229980781550287;0.028267136450992953;0.034753363228699555;0.028507367072389492;0.01649583600256246;0.017136450992953235;0.004163997437540038;0.003042921204356182;0.0011210762331838565;0.0012812299807815502;0.0016816143497757848;0.0;0.00040038436899423447;0.0002402306213965407;0.0005605381165919282;0.0005605381165919282;0.00016015374759769378;8.007687379884689e-05;0.00016015374759769378;8.007687379884689e-05;0.0
Vlaardingen;0.18695763441360538;0.1830723774515506;0.09727101412186213;0.0959681734639276;0.0724239815741107;0.09438615266500709;0.05788334923109136;0.027755159016355304;0.032059186189889025;0.04027173533722635;0.015331642742479584;0.05660377358490566;0.022590326408114834;0.005304422678733453;0.003117511574343345;0.002838331433357374;0.0019077309634041365;0.0009306004699532373;0.0006281553172184351;0.0009306004699532373;0.00046530023497661865;0.0003955051997301259;0.0006746853407160971;0.00011632505874415466;0.00011632505874415466;0.0;0.0;0.0
Vlagtwedde;0.14797183377962908;0.18714668253495984;0.15779034017653476;0.0656550629772885;0.05583655658038282;0.16364177328176138;0.07468015471585837;0.031934939998016464;0.03064564117822077;0.04482792819597342;0.008231677080234057;0.00019835366458395318;0.016265000495884162;0.003669542794803134;0.0020827134781315083;9.917683229197659e-05;0.003471189130219181;0.0020827134781315083;0.0015868293166716254;0.0006942378260438362;0.00039670732916790636;0.00039670732916790636;0.0;0.00019835366458395318;0.0004958841614598829;0.0;0.0;0.0
Vlieland;0.2926267281105991;0.08294930875576037;0.07834101382488479;0.16013824884792627;0.10829493087557604;0.07027649769585254;0.07258064516129033;0.024193548387096774;0.04032258064516129;0.03456221198156682;0.010368663594470046;0.0;0.009216589861751152;0.009216589861751152;0.004608294930875576;0.0;0.002304147465437788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
Vlissingen;0.18257788731851965;0.1559286787075904;0.10382408441483422;0.09727731351330535;0.08214271960565334;0.12165440751723341;0.06546770901528863;0.0320021565833558;0.038625948319020297;0.04648207340085493;0.01952478145338314;0.01525012515885547;0.022374552316401588;0.004467208379866754;0.004852312550544922;0.001232333346170139;0.001732968768051758;0.0016174375168483074;0.0009242500096276043;0.0;0.0005391458389494358;0.0005776562560172527;0.0;0.0003465937536103516;0.00023106250240690108;0.0;0.0003465937536103516;0.0
Voerendaal;0.1921494887765895;0.1678223057938653;0.17311082383358797;0.11834528146668234;0.06263955811493713;0.1310377247620167;0.04559877776471971;0.007051357386296862;0.028793042660712188;0.046421436126454343;0.0005876131155247385;0.0017628393465742155;0.015630508872958044;0.0017628393465742155;0.0012927488541544247;0.0003525678693148431;0.0025854977083088495;0.001175226231049477;0.0;0.0004700904924197908;0.0007051357386296862;0.0004700904924197908;0.0;0.0002350452462098954;0.0;0.0;0.0;0.0
Voorschoten;0.2980518298233902;0.09734781817078351;0.11464465618741276;0.1656855010013959;0.09212842143594101;0.05128360745281301;0.06062996904776355;0.02318383200825393;0.03483643867208837;0.020574133640832677;0.003155914304788493;0.006372519269284457;0.01960308308551314;0.0035807489227407904;0.003155914304788493;0.00036414395824482614;0.0011531225344419494;0.0019421011106390727;0.0;0.00036414395824482614;0.0007282879164896523;0.0006675972567821813;0.00024276263882988408;0.00012138131941494204;0.00012138131941494204;0.0;6.069065970747102e-05;0.0
Voorst;0.27119915015934515;0.09023308129725677;0.184965319002687;0.1246016371930263;0.05955133412485159;0.08710866712491408;0.06267574829719427;0.019558832718865212;0.019933762419546336;0.033993626195088424;0.018808973317502968;0.0036243204399175155;0.01312253952383928;0.003311879022683247;0.0015622070861713428;0.0;0.0006248828344685371;0.0016246953696181965;0.000874835968255952;0.0007498594013622446;0.0007498594013622446;6.248828344685372e-05;0.0003749297006811223;0.00018746485034056115;6.248828344685372e-05;0.0002499531337874149;0.00018746485034056115;0.0
Vught;0.2926380732040102;0.09355164026813786;0.11045856320816277;0.16319629827371418;0.09272112475529454;0.10375511656878449;0.05416147594471139;0.009017025568013289;0.028890075339621523;0.02533072314172154;0.001601708489054992;0.0014237408791599928;0.013525538352019932;0.0026695141484249867;0.002728836685056653;0.0004152577564216646;0.0009491605861066619;0.0007118704395799964;0.0007118704395799964;0.00047458029305333095;0.00047458029305333095;0.00029661268315833185;0.0;5.932253663166637e-05;0.00011864507326333274;0.0;0.00011864507326333274;0.0
